time, s;kernel_m_m, 1
6925;4.7576244E-01
6950;4.7676129E-01
6975;4.7775792E-01
7000;4.7875232E-01
7025;4.7974451E-01
7050;4.8073449E-01
7075;4.8172227E-01
7100;4.8270785E-01
7125;4.8369124E-01
7150;4.8467244E-01
7175;4.8565146E-01
7200;4.8662831E-01
7225;4.8760300E-01
7250;4.8857552E-01
7275;4.8954588E-01
7300;4.9051410E-01
7325;4.9148017E-01
7350;4.9244410E-01
7375;4.9340590E-01
7400;4.9436557E-01
7425;4.9532311E-01
7450;4.9627855E-01
7475;4.9723187E-01
7500;4.9818308E-01
7525;4.9913220E-01
7550;5.0007922E-01
7575;5.0102415E-01
7600;5.0196700E-01
7625;5.0290777E-01
7650;5.0384647E-01
7675;5.0478310E-01
7700;5.0571767E-01
7725;5.0665018E-01
7750;5.0758064E-01
7775;5.0850905E-01
7800;5.0943542E-01
7825;5.1035976E-01
7850;5.1128206E-01
7875;5.1220234E-01
7900;5.1312060E-01
7925;5.1403684E-01
7950;5.1495107E-01
7975;5.1586329E-01
8000;5.1677352E-01
8025;5.1768175E-01
8050;5.1858798E-01
8075;5.1949224E-01
8100;5.2039451E-01
8125;5.2129480E-01
8150;5.2219313E-01
8175;5.2308948E-01
8200;5.2398388E-01
8225;5.2487632E-01
8250;5.2576681E-01
8275;5.2665535E-01
8300;5.2754195E-01
8325;5.2842661E-01
8350;5.2930934E-01
8375;5.3019014E-01
8400;5.3106901E-01
8425;5.3194597E-01
8450;5.3282101E-01
8475;5.3369415E-01
8500;5.3456538E-01
8525;5.3543470E-01
8550;5.3630214E-01
8575;5.3716768E-01
8600;5.3803133E-01
8625;5.3889311E-01
8650;5.3975300E-01
8675;5.4061102E-01
8700;5.4146718E-01
8725;5.4232146E-01
8750;5.4317389E-01
8775;5.4402447E-01
8800;5.4487319E-01
8825;5.4572006E-01
8850;5.4656509E-01
8875;5.4740829E-01
8900;5.4824965E-01
8925;5.4908918E-01
8950;5.4992689E-01
8975;5.5076277E-01
9000;5.5159684E-01
9025;5.5242910E-01
9050;5.5325955E-01
9075;5.5408820E-01
9100;5.5491504E-01
9125;5.5574009E-01
9150;5.5656335E-01
9175;5.5738482E-01
9200;5.5820451E-01
9225;5.5902242E-01
9250;5.5983856E-01
9275;5.6065292E-01
9300;5.6146552E-01
9325;5.6227636E-01
9350;5.6308544E-01
9375;5.6389276E-01
9400;5.6469833E-01
9425;5.6550216E-01
9450;5.6630425E-01
9475;5.6710459E-01
9500;5.6790321E-01
9525;5.6870009E-01
9550;5.6949525E-01
9575;5.7028868E-01
9600;5.7108040E-01
9625;5.7187040E-01
9650;5.7265869E-01
9675;5.7344528E-01
9700;5.7423016E-01
9725;5.7501334E-01
9750;5.7579483E-01
9775;5.7657463E-01
9800;5.7735274E-01
9825;5.7812917E-01
9850;5.7890392E-01
9875;5.7967699E-01
9900;5.8044839E-01
9925;5.8121812E-01
9950;5.8198619E-01
9975;5.8275259E-01
10000;5.8351734E-01
10025;5.8428044E-01
10050;5.8504189E-01
10075;5.8580169E-01
10100;5.8655985E-01
10125;5.8731637E-01
10150;5.8807126E-01
10175;5.8882452E-01
10200;5.8957615E-01
10225;5.9032615E-01
10250;5.9107454E-01
10275;5.9182131E-01
10300;5.9256646E-01
10325;5.9331001E-01
10350;5.9405195E-01
10375;5.9479229E-01
10400;5.9553104E-01
10425;5.9626818E-01
10450;5.9700374E-01
10475;5.9773771E-01
10500;5.9847009E-01
10525;5.9920090E-01
10550;5.9993012E-01
10575;6.0065778E-01
10600;6.0138386E-01
10625;6.0210838E-01
10650;6.0283133E-01
10675;6.0355273E-01
10700;6.0427257E-01
10725;6.0499085E-01
10750;6.0570759E-01
10775;6.0642278E-01
10800;6.0713643E-01
10825;6.0784854E-01
10850;6.0855912E-01
10875;6.0926816E-01
10900;6.0997568E-01
10925;6.1068167E-01
10950;6.1138613E-01
10975;6.1208908E-01
11000;6.1279052E-01
11025;6.1349044E-01
11050;6.1418885E-01
11075;6.1488576E-01
11100;6.1558117E-01
11125;6.1627508E-01
11150;6.1696749E-01
11175;6.1765841E-01
11200;6.1834785E-01
11225;6.1903579E-01
11250;6.1972226E-01
11275;6.2040725E-01
11300;6.2109076E-01
11325;6.2177280E-01
11350;6.2245337E-01
11375;6.2313247E-01
11400;6.2381011E-01
11425;6.2448629E-01
11450;6.2516102E-01
11475;6.2583429E-01
11500;6.2650612E-01
11525;6.2717650E-01
11550;6.2784543E-01
11575;6.2851292E-01
11600;6.2917898E-01
11625;6.2984360E-01
11650;6.3050679E-01
11675;6.3116856E-01
11700;6.3182890E-01
11725;6.3248782E-01
11750;6.3314532E-01
11775;6.3380140E-01
11800;6.3445607E-01
11825;6.3510934E-01
11850;6.3576120E-01
11875;6.3641165E-01
11900;6.3706071E-01
11925;6.3770836E-01
11950;6.3835463E-01
11975;6.3899950E-01
12000;6.3964299E-01
12025;6.4028509E-01
12050;6.4092581E-01
12075;6.4156516E-01
12100;6.4220312E-01
12125;6.4283972E-01
12150;6.4347494E-01
12175;6.4410880E-01
12200;6.4474130E-01
12225;6.4537243E-01
12250;6.4600221E-01
12275;6.4663063E-01
12300;6.4725770E-01
12325;6.4788342E-01
12350;6.4850780E-01
12375;6.4913083E-01
12400;6.4975252E-01
12425;6.5037288E-01
12450;6.5099190E-01
12475;6.5160959E-01
12500;6.5222595E-01
12525;6.5284099E-01
12550;6.5345470E-01
12575;6.5406710E-01
12600;6.5467818E-01
12625;6.5528794E-01
12650;6.5589639E-01
12675;6.5650354E-01
12700;6.5710938E-01
12725;6.5771391E-01
12750;6.5831715E-01
12775;6.5891909E-01
12800;6.5951974E-01
12825;6.6011909E-01
12850;6.6071716E-01
12875;6.6131394E-01
12900;6.6190944E-01
12925;6.6250365E-01
12950;6.6309659E-01
12975;6.6368826E-01
13000;6.6427865E-01
13025;6.6486778E-01
13050;6.6545564E-01
13075;6.6604223E-01
13100;6.6662756E-01
13125;6.6721164E-01
13150;6.6779446E-01
13175;6.6837603E-01
13200;6.6895635E-01
13225;6.6953542E-01
13250;6.7011324E-01
13275;6.7068983E-01
13300;6.7126517E-01
13325;6.7183928E-01
13350;6.7241216E-01
13375;6.7298380E-01
13400;6.7355422E-01
13425;6.7412341E-01
13450;6.7469137E-01
13475;6.7525812E-01
13500;6.7582365E-01
13525;6.7638796E-01
13550;6.7695106E-01
13575;6.7751295E-01
13600;6.7807363E-01
13625;6.7863311E-01
13650;6.7919139E-01
13675;6.7974847E-01
13700;6.8030434E-01
13725;6.8085903E-01
13750;6.8141252E-01
13775;6.8196483E-01
13800;6.8251595E-01
13825;6.8306588E-01
13850;6.8361463E-01
13875;6.8416220E-01
13900;6.8470860E-01
13925;6.8525382E-01
13950;6.8579788E-01
13975;6.8634076E-01
14000;6.8688248E-01
14025;6.8742303E-01
14050;6.8796242E-01
14075;6.8850065E-01
14100;6.8903773E-01
14125;6.8957365E-01
14150;6.9010842E-01
14175;6.9064205E-01
14200;6.9117452E-01
14225;6.9170586E-01
14250;6.9223605E-01
14275;6.9276510E-01
14300;6.9329301E-01
14325;6.9381980E-01
14350;6.9434545E-01
14375;6.9486997E-01
14400;6.9539336E-01
14425;6.9591563E-01
14450;6.9643678E-01
14475;6.9695681E-01
14500;6.9747572E-01
14525;6.9799352E-01
14550;6.9851021E-01
14575;6.9902578E-01
14600;6.9954025E-01
14625;7.0005361E-01
14650;7.0056588E-01
14675;7.0107704E-01
14700;7.0158710E-01
14725;7.0209607E-01
14750;7.0260394E-01
14775;7.0311072E-01
14800;7.0361642E-01
14825;7.0412103E-01
14850;7.0462455E-01
14875;7.0512700E-01
14900;7.0562836E-01
14925;7.0612865E-01
14950;7.0662786E-01
14975;7.0712600E-01
15000;7.0762307E-01
15025;7.0811908E-01
15050;7.0861402E-01
15075;7.0910789E-01
15100;7.0960071E-01
15125;7.1009247E-01
15150;7.1058317E-01
15175;7.1107281E-01
15200;7.1156141E-01
15225;7.1204896E-01
15250;7.1253545E-01
15275;7.1302091E-01
15300;7.1350532E-01
15325;7.1398869E-01
15350;7.1447103E-01
15375;7.1495233E-01
15400;7.1543259E-01
15425;7.1591182E-01
15450;7.1639003E-01
15475;7.1686720E-01
15500;7.1734336E-01
15525;7.1781849E-01
15550;7.1829260E-01
15575;7.1876569E-01
15600;7.1923776E-01
15625;7.1970883E-01
15650;7.2017888E-01
15675;7.2064792E-01
15700;7.2111595E-01
15725;7.2158298E-01
15750;7.2204901E-01
15775;7.2251403E-01
15800;7.2297806E-01
15825;7.2344109E-01
15850;7.2390313E-01
15875;7.2436417E-01
15900;7.2482423E-01
15925;7.2528329E-01
15950;7.2574138E-01
15975;7.2619847E-01
16000;7.2665459E-01
16025;7.2710973E-01
16050;7.2756388E-01
16075;7.2801707E-01
16100;7.2846928E-01
16125;7.2892052E-01
16150;7.2937079E-01
16175;7.2982010E-01
16200;7.3026844E-01
16225;7.3071581E-01
16250;7.3116223E-01
16275;7.3160769E-01
16300;7.3205219E-01
16325;7.3249574E-01
16350;7.3293833E-01
16375;7.3337998E-01
16400;7.3382067E-01
16425;7.3426042E-01
16450;7.3469923E-01
16475;7.3513709E-01
16500;7.3557402E-01
16525;7.3601000E-01
16550;7.3644505E-01
16575;7.3687917E-01
16600;7.3731235E-01
16625;7.3774460E-01
16650;7.3817593E-01
16675;7.3860633E-01
16700;7.3903580E-01
16725;7.3946436E-01
16750;7.3989199E-01
16775;7.4031870E-01
16800;7.4074450E-01
16825;7.4116939E-01
16850;7.4159336E-01
16875;7.4201642E-01
16900;7.4243858E-01
16925;7.4285982E-01
16950;7.4328017E-01
16975;7.4369961E-01
17000;7.4411815E-01
17025;7.4453579E-01
17050;7.4495254E-01
17075;7.4536839E-01
17100;7.4578334E-01
17125;7.4619741E-01
17150;7.4661059E-01
17175;7.4702288E-01
17200;7.4743428E-01
17225;7.4784481E-01
17250;7.4825445E-01
17275;7.4866321E-01
17300;7.4907109E-01
17325;7.4947810E-01
17350;7.4988423E-01
17375;7.5028950E-01
17400;7.5069389E-01
17425;7.5109741E-01
17450;7.5150007E-01
17475;7.5190186E-01
17500;7.5230279E-01
17525;7.5270287E-01
17550;7.5310208E-01
17575;7.5350043E-01
17600;7.5389793E-01
17625;7.5429458E-01
17650;7.5469037E-01
17675;7.5508531E-01
17700;7.5547941E-01
17725;7.5587266E-01
17750;7.5626507E-01
17775;7.5665663E-01
17800;7.5704735E-01
17825;7.5743724E-01
17850;7.5782629E-01
17875;7.5821450E-01
17900;7.5860188E-01
17925;7.5898842E-01
17950;7.5937414E-01
17975;7.5975903E-01
18000;7.6014309E-01
18025;7.6052633E-01
18050;7.6090875E-01
18075;7.6129034E-01
18100;7.6167112E-01
18125;7.6205108E-01
18150;7.6243022E-01
18175;7.6280855E-01
18200;7.6318606E-01
18225;7.6356277E-01
18250;7.6393867E-01
18275;7.6431376E-01
18300;7.6468804E-01
18325;7.6506152E-01
18350;7.6543420E-01
18375;7.6580608E-01
18400;7.6617716E-01
18425;7.6654745E-01
18450;7.6691694E-01
18475;7.6728563E-01
18500;7.6765354E-01
18525;7.6802066E-01
18550;7.6838698E-01
18575;7.6875252E-01
18600;7.6911728E-01
18625;7.6948125E-01
18650;7.6984444E-01
18675;7.7020686E-01
18700;7.7056849E-01
18725;7.7092935E-01
18750;7.7128943E-01
18775;7.7164874E-01
18800;7.7200728E-01
18825;7.7236505E-01
18850;7.7272205E-01
18875;7.7307828E-01
18900;7.7343375E-01
18925;7.7378846E-01
18950;7.7414241E-01
18975;7.7449559E-01
19000;7.7484802E-01
19025;7.7519969E-01
19050;7.7555061E-01
19075;7.7590077E-01
19100;7.7625018E-01
19125;7.7659884E-01
19150;7.7694675E-01
19175;7.7729392E-01
19200;7.7764034E-01
19225;7.7798602E-01
19250;7.7833095E-01
19275;7.7867514E-01
19300;7.7901860E-01
19325;7.7936132E-01
19350;7.7970330E-01
19375;7.8004455E-01
19400;7.8038506E-01
19425;7.8072485E-01
19450;7.8106390E-01
19475;7.8140223E-01
19500;7.8173983E-01
19525;7.8207671E-01
19550;7.8241286E-01
19575;7.8274829E-01
19600;7.8308300E-01
19625;7.8341700E-01
19650;7.8375027E-01
19675;7.8408283E-01
19700;7.8441468E-01
19725;7.8474581E-01
19750;7.8507624E-01
19775;7.8540595E-01
19800;7.8573496E-01
19825;7.8606326E-01
19850;7.8639085E-01
19875;7.8671775E-01
19900;7.8704394E-01
19925;7.8736943E-01
19950;7.8769422E-01
19975;7.8801831E-01
20000;7.8834171E-01
20025;7.8866441E-01
20050;7.8898643E-01
20075;7.8930775E-01
20100;7.8962838E-01
20125;7.8994832E-01
20150;7.9026757E-01
20175;7.9058614E-01
20200;7.9090403E-01
20225;7.9122123E-01
20250;7.9153776E-01
20275;7.9185360E-01
20300;7.9216877E-01
20325;7.9248326E-01
20350;7.9279707E-01
20375;7.9311021E-01
20400;7.9342268E-01
20425;7.9373448E-01
20450;7.9404560E-01
20475;7.9435606E-01
20500;7.9466586E-01
20525;7.9497499E-01
20550;7.9528345E-01
20575;7.9559125E-01
20600;7.9589840E-01
20625;7.9620488E-01
20650;7.9651070E-01
20675;7.9681587E-01
20700;7.9712039E-01
20725;7.9742425E-01
20750;7.9772745E-01
20775;7.9803001E-01
20800;7.9833192E-01
20825;7.9863318E-01
20850;7.9893379E-01
20875;7.9923375E-01
20900;7.9953308E-01
20925;7.9983176E-01
20950;8.0012980E-01
20975;8.0042720E-01
21000;8.0072396E-01
21025;8.0102008E-01
21050;8.0131557E-01
21075;8.0161043E-01
21100;8.0190465E-01
21125;8.0219824E-01
21150;8.0249120E-01
21175;8.0278353E-01
21200;8.0307523E-01
21225;8.0336631E-01
21250;8.0365676E-01
21275;8.0394659E-01
21300;8.0423579E-01
21325;8.0452438E-01
21350;8.0481235E-01
21375;8.0509969E-01
21400;8.0538642E-01
21425;8.0567254E-01
21450;8.0595804E-01
21475;8.0624293E-01
21500;8.0652721E-01
21525;8.0681087E-01
21550;8.0709393E-01
21575;8.0737638E-01
21600;8.0765823E-01
21625;8.0793947E-01
21650;8.0822010E-01
21675;8.0850013E-01
21700;8.0877957E-01
21725;8.0905840E-01
21750;8.0933663E-01
21775;8.0961427E-01
21800;8.0989131E-01
21825;8.1016775E-01
21850;8.1044360E-01
21875;8.1071886E-01
21900;8.1099353E-01
21925;8.1126761E-01
21950;8.1154110E-01
21975;8.1181401E-01
22000;8.1208633E-01
22025;8.1235806E-01
22050;8.1262921E-01
22075;8.1289978E-01
22100;8.1316977E-01
22125;8.1343917E-01
22150;8.1370800E-01
22175;8.1397626E-01
22200;8.1424393E-01
22225;8.1451104E-01
22250;8.1477756E-01
22275;8.1504352E-01
22300;8.1530891E-01
22325;8.1557372E-01
22350;8.1583797E-01
22375;8.1610165E-01
22400;8.1636476E-01
22425;8.1662731E-01
22450;8.1688930E-01
22475;8.1715072E-01
22500;8.1741159E-01
22525;8.1767189E-01
22550;8.1793163E-01
22575;8.1819082E-01
22600;8.1844945E-01
22625;8.1870752E-01
22650;8.1896504E-01
22675;8.1922201E-01
22700;8.1947843E-01
22725;8.1973429E-01
22750;8.1998961E-01
22775;8.2024438E-01
22800;8.2049860E-01
22825;8.2075228E-01
22850;8.2100541E-01
22875;8.2125800E-01
22900;8.2151004E-01
22925;8.2176155E-01
22950;8.2201251E-01
22975;8.2226294E-01
23000;8.2251283E-01
23025;8.2276218E-01
23050;8.2301100E-01
23075;8.2325928E-01
23100;8.2350703E-01
23125;8.2375425E-01
23150;8.2400093E-01
23175;8.2424709E-01
23200;8.2449272E-01
23225;8.2473782E-01
23250;8.2498240E-01
23275;8.2522645E-01
23300;8.2546998E-01
23325;8.2571298E-01
23350;8.2595546E-01
23375;8.2619743E-01
23400;8.2643887E-01
23425;8.2667979E-01
23450;8.2692020E-01
23475;8.2716009E-01
23500;8.2739947E-01
23525;8.2763833E-01
23550;8.2787668E-01
23575;8.2811452E-01
23600;8.2835185E-01
23625;8.2858867E-01
23650;8.2882498E-01
23675;8.2906078E-01
23700;8.2929608E-01
23725;8.2953087E-01
23750;8.2976515E-01
23775;8.2999894E-01
23800;8.3023222E-01
23825;8.3046500E-01
23850;8.3069729E-01
23875;8.3092907E-01
23900;8.3116036E-01
23925;8.3139115E-01
23950;8.3162144E-01
23975;8.3185124E-01
24000;8.3208055E-01
24025;8.3230936E-01
24050;8.3253768E-01
24075;8.3276552E-01
24100;8.3299286E-01
24125;8.3321972E-01
24150;8.3344609E-01
24175;8.3367197E-01
24200;8.3389737E-01
24225;8.3412228E-01
24250;8.3434671E-01
24275;8.3457066E-01
24300;8.3479413E-01
24325;8.3501712E-01
24350;8.3523963E-01
24375;8.3546167E-01
24400;8.3568322E-01
24425;8.3590430E-01
24450;8.3612491E-01
24475;8.3634504E-01
24500;8.3656470E-01
24525;8.3678389E-01
24550;8.3700261E-01
24575;8.3722086E-01
24600;8.3743864E-01
24625;8.3765595E-01
24650;8.3787280E-01
24675;8.3808918E-01
24700;8.3830509E-01
24725;8.3852055E-01
24750;8.3873554E-01
24775;8.3895007E-01
24800;8.3916413E-01
24825;8.3937774E-01
24850;8.3959089E-01
24875;8.3980359E-01
24900;8.4001582E-01
24925;8.4022760E-01
24950;8.4043893E-01
24975;8.4064980E-01
25000;8.4086022E-01
25025;8.4107019E-01
25050;8.4127971E-01
25075;8.4148878E-01
25100;8.4169739E-01
25125;8.4190557E-01
25150;8.4211329E-01
25175;8.4232057E-01
25200;8.4252740E-01
25225;8.4273379E-01
25250;8.4293974E-01
25275;8.4314524E-01
25300;8.4335030E-01
25325;8.4355493E-01
25350;8.4375911E-01
25375;8.4396286E-01
25400;8.4416616E-01
25425;8.4436904E-01
25450;8.4457147E-01
25475;8.4477347E-01
25500;8.4497504E-01
25525;8.4517618E-01
25550;8.4537688E-01
25575;8.4557715E-01
25600;8.4577700E-01
25625;8.4597641E-01
25650;8.4617540E-01
25675;8.4637395E-01
25700;8.4657209E-01
25725;8.4676979E-01
25750;8.4696708E-01
25775;8.4716394E-01
25800;8.4736037E-01
25825;8.4755639E-01
25850;8.4775198E-01
25875;8.4794716E-01
25900;8.4814191E-01
25925;8.4833625E-01
25950;8.4853017E-01
25975;8.4872367E-01
26000;8.4891676E-01
26025;8.4910944E-01
26050;8.4930170E-01
26075;8.4949355E-01
26100;8.4968498E-01
26125;8.4987601E-01
26150;8.5006662E-01
26175;8.5025683E-01
26200;8.5044663E-01
26225;8.5063602E-01
26250;8.5082500E-01
26275;8.5101358E-01
26300;8.5120175E-01
26325;8.5138952E-01
26350;8.5157689E-01
26375;8.5176385E-01
26400;8.5195041E-01
26425;8.5213657E-01
26450;8.5232234E-01
26475;8.5250770E-01
26500;8.5269267E-01
26525;8.5287724E-01
26550;8.5306141E-01
26575;8.5324519E-01
26600;8.5342857E-01
26625;8.5361156E-01
26650;8.5379416E-01
26675;8.5397636E-01
26700;8.5415817E-01
26725;8.5433960E-01
26750;8.5452063E-01
26775;8.5470127E-01
26800;8.5488153E-01
26825;8.5506140E-01
26850;8.5524089E-01
26875;8.5541999E-01
26900;8.5559870E-01
26925;8.5577703E-01
26950;8.5595498E-01
26975;8.5613255E-01
27000;8.5630973E-01
27025;8.5648654E-01
27050;8.5666296E-01
27075;8.5683901E-01
27100;8.5701468E-01
27125;8.5718997E-01
27150;8.5736488E-01
27175;8.5753942E-01
27200;8.5771359E-01
27225;8.5788738E-01
27250;8.5806080E-01
27275;8.5823384E-01
27300;8.5840652E-01
27325;8.5857882E-01
27350;8.5875075E-01
27375;8.5892232E-01
27400;8.5909352E-01
27425;8.5926434E-01
27450;8.5943481E-01
27475;8.5960490E-01
27500;8.5977463E-01
27525;8.5994400E-01
27550;8.6011301E-01
27575;8.6028165E-01
27600;8.6044992E-01
27625;8.6061784E-01
27650;8.6078540E-01
27675;8.6095260E-01
27700;8.6111943E-01
27725;8.6128591E-01
27750;8.6145204E-01
27775;8.6161780E-01
27800;8.6178321E-01
27825;8.6194827E-01
27850;8.6211297E-01
27875;8.6227732E-01
27900;8.6244131E-01
27925;8.6260496E-01
27950;8.6276825E-01
27975;8.6293119E-01
28000;8.6309378E-01
28025;8.6325602E-01
28050;8.6341792E-01
28075;8.6357946E-01
28100;8.6374066E-01
28125;8.6390152E-01
28150;8.6406202E-01
28175;8.6422219E-01
28200;8.6438201E-01
28225;8.6454149E-01
28250;8.6470062E-01
28275;8.6485941E-01
28300;8.6501787E-01
28325;8.6517598E-01
28350;8.6533375E-01
28375;8.6549118E-01
28400;8.6564828E-01
28425;8.6580504E-01
28450;8.6596146E-01
28475;8.6611755E-01
28500;8.6627330E-01
28525;8.6642872E-01
28550;8.6658380E-01
28575;8.6673855E-01
28600;8.6689297E-01
28625;8.6704706E-01
28650;8.6720081E-01
28675;8.6735424E-01
28700;8.6750734E-01
28725;8.6766010E-01
28750;8.6781254E-01
28775;8.6796466E-01
28800;8.6811644E-01
28825;8.6826790E-01
28850;8.6841904E-01
28875;8.6856985E-01
28900;8.6872034E-01
28925;8.6887050E-01
28950;8.6902035E-01
28975;8.6916987E-01
29000;8.6931907E-01
29025;8.6946795E-01
29050;8.6961650E-01
29075;8.6976475E-01
29100;8.6991267E-01
29125;8.7006027E-01
29150;8.7020756E-01
