time, s;kernel_m_dot_m, 1/s
11425;2.8438246E-05
11450;2.8390365E-05
11475;2.8342568E-05
11500;2.8294855E-05
11525;2.8247226E-05
11550;2.8199680E-05
11575;2.8152218E-05
11600;2.8104837E-05
11625;2.8057541E-05
11650;2.8010327E-05
11675;2.7963194E-05
11700;2.7916145E-05
11725;2.7869177E-05
11750;2.7822292E-05
11775;2.7775488E-05
11800;2.7728765E-05
11825;2.7682124E-05
11850;2.7635564E-05
11875;2.7589085E-05
11900;2.7542687E-05
11925;2.7496369E-05
11950;2.7450132E-05
11975;2.7403975E-05
12000;2.7357898E-05
12025;2.7311901E-05
12050;2.7265984E-05
12075;2.7220146E-05
12100;2.7174387E-05
12125;2.7128708E-05
12150;2.7083108E-05
12175;2.7037587E-05
12200;2.6992144E-05
12225;2.6946780E-05
12250;2.6901494E-05
12275;2.6856286E-05
12300;2.6811157E-05
12325;2.6766105E-05
12350;2.6721131E-05
12375;2.6676235E-05
12400;2.6631415E-05
12425;2.6586674E-05
12450;2.6542009E-05
12475;2.6497420E-05
12500;2.6452910E-05
12525;2.6408474E-05
12550;2.6364116E-05
12575;2.6319834E-05
12600;2.6275628E-05
12625;2.6231498E-05
12650;2.6187443E-05
12675;2.6143465E-05
12700;2.6099561E-05
12725;2.6055733E-05
12750;2.6011981E-05
12775;2.5968303E-05
12800;2.5924700E-05
12825;2.5881172E-05
12850;2.5837718E-05
12875;2.5794339E-05
12900;2.5751033E-05
12925;2.5707803E-05
12950;2.5664646E-05
12975;2.5621562E-05
13000;2.5578553E-05
13025;2.5535617E-05
13050;2.5492754E-05
13075;2.5449965E-05
13100;2.5407249E-05
13125;2.5364605E-05
13150;2.5322034E-05
13175;2.5279537E-05
13200;2.5237112E-05
13225;2.5194758E-05
13250;2.5152477E-05
13275;2.5110269E-05
13300;2.5068132E-05
13325;2.5026067E-05
13350;2.4984073E-05
13375;2.4942152E-05
13400;2.4900301E-05
13425;2.4858522E-05
13450;2.4816814E-05
13475;2.4775177E-05
13500;2.4733611E-05
13525;2.4692115E-05
13550;2.4650690E-05
13575;2.4609336E-05
13600;2.4568052E-05
13625;2.4526838E-05
13650;2.4485694E-05
13675;2.4444620E-05
13700;2.4403616E-05
13725;2.4362682E-05
13750;2.4321816E-05
13775;2.4281021E-05
13800;2.4240294E-05
13825;2.4199637E-05
13850;2.4159049E-05
13875;2.4118529E-05
13900;2.4078078E-05
13925;2.4037697E-05
13950;2.3997382E-05
13975;2.3957137E-05
14000;2.3916961E-05
14025;2.3876851E-05
14050;2.3836811E-05
14075;2.3796838E-05
14100;2.3756932E-05
14125;2.3717094E-05
14150;2.3677324E-05
14175;2.3637621E-05
14200;2.3597985E-05
14225;2.3558417E-05
14250;2.3518915E-05
14275;2.3479480E-05
14300;2.3440112E-05
14325;2.3400810E-05
14350;2.3361576E-05
14375;2.3322407E-05
14400;2.3283305E-05
14425;2.3244268E-05
14450;2.3205298E-05
14475;2.3166394E-05
14500;2.3127555E-05
14525;2.3088782E-05
14550;2.3050075E-05
14575;2.3011433E-05
14600;2.2972856E-05
14625;2.2934345E-05
14650;2.2895898E-05
14675;2.2857517E-05
14700;2.2819200E-05
14725;2.2780948E-05
14750;2.2742760E-05
14775;2.2704638E-05
14800;2.2666579E-05
14825;2.2628585E-05
14850;2.2590655E-05
14875;2.2552788E-05
14900;2.2514986E-05
14925;2.2477247E-05
14950;2.2439573E-05
14975;2.2401961E-05
15000;2.2364414E-05
15025;2.2326929E-05
15050;2.2289508E-05
15075;2.2252150E-05
15100;2.2214854E-05
15125;2.2177622E-05
15150;2.2140452E-05
15175;2.2103346E-05
15200;2.2066301E-05
15225;2.2029319E-05
15250;2.1992400E-05
15275;2.1955542E-05
15300;2.1918747E-05
15325;2.1882014E-05
15350;2.1845342E-05
15375;2.1808733E-05
15400;2.1772185E-05
15425;2.1735699E-05
15450;2.1699273E-05
15475;2.1662910E-05
15500;2.1626608E-05
15525;2.1590367E-05
15550;2.1554186E-05
15575;2.1518067E-05
15600;2.1482009E-05
15625;2.1446011E-05
15650;2.1410074E-05
15675;2.1374197E-05
15700;2.1338381E-05
15725;2.1302625E-05
15750;2.1266929E-05
15775;2.1231293E-05
15800;2.1195718E-05
15825;2.1160201E-05
15850;2.1124745E-05
15875;2.1089348E-05
15900;2.1054011E-05
15925;2.1018734E-05
15950;2.0983516E-05
15975;2.0948357E-05
16000;2.0913257E-05
16025;2.0878216E-05
16050;2.0843234E-05
16075;2.0808311E-05
16100;2.0773447E-05
16125;2.0738641E-05
16150;2.0703894E-05
16175;2.0669205E-05
16200;2.0634574E-05
16225;2.0600002E-05
16250;2.0565488E-05
16275;2.0531032E-05
16300;2.0496634E-05
16325;2.0462293E-05
16350;2.0428011E-05
16375;2.0393785E-05
16400;2.0359618E-05
16425;2.0325508E-05
16450;2.0291455E-05
16475;2.0257460E-05
16500;2.0223521E-05
16525;2.0189639E-05
16550;2.0155815E-05
16575;2.0122047E-05
16600;2.0088336E-05
16625;2.0054682E-05
16650;2.0021084E-05
16675;1.9987543E-05
16700;1.9954057E-05
16725;1.9920629E-05
16750;1.9887256E-05
16775;1.9853939E-05
16800;1.9820679E-05
16825;1.9787474E-05
16850;1.9754325E-05
16875;1.9721231E-05
16900;1.9688194E-05
16925;1.9655211E-05
16950;1.9622284E-05
16975;1.9589412E-05
17000;1.9556596E-05
17025;1.9523835E-05
17050;1.9491128E-05
17075;1.9458477E-05
17100;1.9425880E-05
17125;1.9393338E-05
17150;1.9360851E-05
17175;1.9328418E-05
17200;1.9296040E-05
17225;1.9263715E-05
17250;1.9231446E-05
17275;1.9199230E-05
17300;1.9167069E-05
17325;1.9134961E-05
17350;1.9102908E-05
17375;1.9070907E-05
17400;1.9038961E-05
17425;1.9007069E-05
17450;1.8975230E-05
17475;1.8943444E-05
17500;1.8911712E-05
17525;1.8880033E-05
17550;1.8848407E-05
17575;1.8816834E-05
17600;1.8785314E-05
17625;1.8753847E-05
17650;1.8722433E-05
17675;1.8691072E-05
17700;1.8659763E-05
17725;1.8628506E-05
17750;1.8597303E-05
17775;1.8566151E-05
17800;1.8535052E-05
17825;1.8504005E-05
17850;1.8473009E-05
17875;1.8442066E-05
17900;1.8411175E-05
17925;1.8380336E-05
17950;1.8349548E-05
17975;1.8318812E-05
18000;1.8288128E-05
18025;1.8257495E-05
18050;1.8226913E-05
18075;1.8196383E-05
18100;1.8165904E-05
18125;1.8135476E-05
18150;1.8105099E-05
18175;1.8074773E-05
18200;1.8044498E-05
18225;1.8014274E-05
18250;1.7984100E-05
18275;1.7953977E-05
18300;1.7923904E-05
18325;1.7893882E-05
18350;1.7863910E-05
18375;1.7833988E-05
18400;1.7804117E-05
18425;1.7774296E-05
18450;1.7744525E-05
18475;1.7714803E-05
18500;1.7685132E-05
18525;1.7655510E-05
18550;1.7625937E-05
18575;1.7596415E-05
18600;1.7566942E-05
18625;1.7537518E-05
18650;1.7508144E-05
18675;1.7478819E-05
18700;1.7449543E-05
18725;1.7420316E-05
18750;1.7391138E-05
18775;1.7362009E-05
18800;1.7332929E-05
18825;1.7303898E-05
18850;1.7274915E-05
18875;1.7245981E-05
18900;1.7217096E-05
18925;1.7188258E-05
18950;1.7159470E-05
18975;1.7130729E-05
19000;1.7102037E-05
19025;1.7073393E-05
19050;1.7044796E-05
19075;1.7016248E-05
19100;1.6987747E-05
19125;1.6959295E-05
19150;1.6930889E-05
19175;1.6902532E-05
19200;1.6874222E-05
19225;1.6845960E-05
19250;1.6817745E-05
19275;1.6789577E-05
19300;1.6761456E-05
19325;1.6733383E-05
19350;1.6705356E-05
19375;1.6677377E-05
19400;1.6649444E-05
19425;1.6621559E-05
19450;1.6593720E-05
19475;1.6565927E-05
19500;1.6538182E-05
19525;1.6510482E-05
19550;1.6482829E-05
19575;1.6455223E-05
19600;1.6427663E-05
19625;1.6400149E-05
19650;1.6372681E-05
19675;1.6345259E-05
19700;1.6317883E-05
19725;1.6290553E-05
19750;1.6263269E-05
19775;1.6236030E-05
19800;1.6208837E-05
19825;1.6181690E-05
19850;1.6154588E-05
19875;1.6127531E-05
19900;1.6100520E-05
19925;1.6073554E-05
19950;1.6046634E-05
19975;1.6019758E-05
20000;1.5992928E-05
20025;1.5966142E-05
20050;1.5939401E-05
20075;1.5912706E-05
20100;1.5886054E-05
20125;1.5859448E-05
20150;1.5832886E-05
20175;1.5806369E-05
20200;1.5779895E-05
20225;1.5753467E-05
20250;1.5727082E-05
20275;1.5700742E-05
20300;1.5674446E-05
20325;1.5648194E-05
20350;1.5621987E-05
20375;1.5595823E-05
20400;1.5569702E-05
20425;1.5543626E-05
20450;1.5517593E-05
20475;1.5491604E-05
20500;1.5465658E-05
20525;1.5439756E-05
20550;1.5413898E-05
20575;1.5388082E-05
20600;1.5362310E-05
20625;1.5336581E-05
20650;1.5310895E-05
20675;1.5285252E-05
20700;1.5259652E-05
20725;1.5234095E-05
20750;1.5208581E-05
20775;1.5183110E-05
20800;1.5157681E-05
20825;1.5132295E-05
20850;1.5106952E-05
20875;1.5081650E-05
20900;1.5056391E-05
20925;1.5031175E-05
20950;1.5006001E-05
20975;1.4980868E-05
21000;1.4955779E-05
21025;1.4930731E-05
21050;1.4905725E-05
21075;1.4880761E-05
21100;1.4855839E-05
21125;1.4830958E-05
21150;1.4806119E-05
21175;1.4781322E-05
21200;1.4756567E-05
21225;1.4731853E-05
21250;1.4707180E-05
21275;1.4682548E-05
21300;1.4657958E-05
21325;1.4633409E-05
21350;1.4608901E-05
21375;1.4584434E-05
21400;1.4560008E-05
21425;1.4535623E-05
21450;1.4511279E-05
21475;1.4486976E-05
21500;1.4462714E-05
21525;1.4438492E-05
21550;1.4414310E-05
21575;1.4390169E-05
21600;1.4366069E-05
21625;1.4342009E-05
21650;1.4317989E-05
21675;1.4294010E-05
21700;1.4270071E-05
21725;1.4246172E-05
21750;1.4222312E-05
21775;1.4198493E-05
21800;1.4174714E-05
21825;1.4150974E-05
21850;1.4127274E-05
21875;1.4103614E-05
21900;1.4079994E-05
21925;1.4056413E-05
21950;1.4032872E-05
21975;1.4009370E-05
22000;1.3985907E-05
22025;1.3962484E-05
22050;1.3939100E-05
22075;1.3915755E-05
22100;1.3892450E-05
22125;1.3869183E-05
22150;1.3845955E-05
22175;1.3822766E-05
22200;1.3799617E-05
22225;1.3776505E-05
22250;1.3753433E-05
22275;1.3730399E-05
22300;1.3707404E-05
22325;1.3684447E-05
22350;1.3661529E-05
22375;1.3638649E-05
22400;1.3615807E-05
22425;1.3593004E-05
22450;1.3570239E-05
22475;1.3547512E-05
22500;1.3524823E-05
22525;1.3502172E-05
22550;1.3479559E-05
22575;1.3456984E-05
22600;1.3434447E-05
22625;1.3411947E-05
22650;1.3389486E-05
22675;1.3367061E-05
22700;1.3344675E-05
22725;1.3322325E-05
22750;1.3300014E-05
22775;1.3277739E-05
22800;1.3255502E-05
22825;1.3233303E-05
22850;1.3211140E-05
22875;1.3189015E-05
22900;1.3166926E-05
22925;1.3144875E-05
22950;1.3122860E-05
22975;1.3100882E-05
23000;1.3078942E-05
23025;1.3057038E-05
23050;1.3035170E-05
23075;1.3013339E-05
23100;1.2991545E-05
23125;1.2969788E-05
23150;1.2948066E-05
23175;1.2926382E-05
23200;1.2904733E-05
23225;1.2883121E-05
23250;1.2861545E-05
23275;1.2840005E-05
23300;1.2818501E-05
23325;1.2797033E-05
23350;1.2775601E-05
23375;1.2754205E-05
23400;1.2732845E-05
23425;1.2711520E-05
23450;1.2690232E-05
23475;1.2668979E-05
23500;1.2647761E-05
23525;1.2626580E-05
23550;1.2605433E-05
23575;1.2584322E-05
23600;1.2563246E-05
23625;1.2542206E-05
23650;1.2521201E-05
23675;1.2500231E-05
23700;1.2479296E-05
23725;1.2458397E-05
23750;1.2437532E-05
23775;1.2416702E-05
23800;1.2395907E-05
23825;1.2375147E-05
23850;1.2354422E-05
23875;1.2333731E-05
23900;1.2313076E-05
23925;1.2292454E-05
23950;1.2271867E-05
23975;1.2251315E-05
24000;1.2230797E-05
24025;1.2210314E-05
24050;1.2189864E-05
24075;1.2169449E-05
24100;1.2149069E-05
24125;1.2128722E-05
24150;1.2108410E-05
24175;1.2088131E-05
24200;1.2067886E-05
24225;1.2047676E-05
24250;1.2027499E-05
24275;1.2007356E-05
24300;1.1987246E-05
24325;1.1967171E-05
24350;1.1947129E-05
24375;1.1927121E-05
24400;1.1907146E-05
24425;1.1887204E-05
24450;1.1867296E-05
24475;1.1847421E-05
24500;1.1827580E-05
24525;1.1807772E-05
24550;1.1787997E-05
24575;1.1768255E-05
24600;1.1748546E-05
24625;1.1728870E-05
24650;1.1709227E-05
24675;1.1689617E-05
24700;1.1670040E-05
24725;1.1650496E-05
24750;1.1630984E-05
24775;1.1611505E-05
24800;1.1592059E-05
24825;1.1572645E-05
24850;1.1553264E-05
24875;1.1533915E-05
24900;1.1514599E-05
24925;1.1495315E-05
24950;1.1476063E-05
24975;1.1456844E-05
25000;1.1437656E-05
25025;1.1418501E-05
25050;1.1399378E-05
25075;1.1380287E-05
25100;1.1361228E-05
25125;1.1342201E-05
25150;1.1323206E-05
25175;1.1304242E-05
25200;1.1285311E-05
25225;1.1266411E-05
25250;1.1247542E-05
25275;1.1228705E-05
25300;1.1209900E-05
25325;1.1191127E-05
25350;1.1172384E-05
25375;1.1153674E-05
25400;1.1134994E-05
25425;1.1116346E-05
25450;1.1097729E-05
25475;1.1079143E-05
25500;1.1060588E-05
25525;1.1042064E-05
25550;1.1023572E-05
25575;1.1005110E-05
25600;1.0986680E-05
25625;1.0968280E-05
25650;1.0949911E-05
25675;1.0931572E-05
25700;1.0913265E-05
25725;1.0894988E-05
25750;1.0876742E-05
25775;1.0858526E-05
25800;1.0840341E-05
25825;1.0822186E-05
25850;1.0804062E-05
25875;1.0785967E-05
25900;1.0767904E-05
25925;1.0749870E-05
25950;1.0731867E-05
25975;1.0713894E-05
26000;1.0695951E-05
26025;1.0678038E-05
26050;1.0660155E-05
26075;1.0642302E-05
26100;1.0624479E-05
26125;1.0606686E-05
26150;1.0588922E-05
26175;1.0571189E-05
26200;1.0553485E-05
26225;1.0535810E-05
26250;1.0518166E-05
26275;1.0500551E-05
26300;1.0482965E-05
26325;1.0465409E-05
26350;1.0447882E-05
26375;1.0430384E-05
26400;1.0412916E-05
26425;1.0395477E-05
26450;1.0378067E-05
26475;1.0360687E-05
26500;1.0343335E-05
26525;1.0326013E-05
26550;1.0308720E-05
26575;1.0291455E-05
26600;1.0274220E-05
26625;1.0257013E-05
26650;1.0239835E-05
26675;1.0222686E-05
26700;1.0205566E-05
26725;1.0188474E-05
26750;1.0171411E-05
26775;1.0154377E-05
26800;1.0137371E-05
26825;1.0120393E-05
26850;1.0103444E-05
26875;1.0086524E-05
26900;1.0069631E-05
26925;1.0052767E-05
26950;1.0035932E-05
26975;1.0019124E-05
27000;1.0002345E-05
27025;9.9855935E-06
27050;9.9688700E-06
27075;9.9521749E-06
27100;9.9355076E-06
27125;9.9188683E-06
27150;9.9022567E-06
27175;9.8856731E-06
27200;9.8691171E-06
27225;9.8525889E-06
27250;9.8360884E-06
27275;9.8196157E-06
27300;9.8031703E-06
27325;9.7867525E-06
27350;9.7703624E-06
27375;9.7539996E-06
27400;9.7376643E-06
27425;9.7213561E-06
27450;9.7050754E-06
27475;9.6888220E-06
27500;9.6725957E-06
27525;9.6563967E-06
27550;9.6402248E-06
27575;9.6240799E-06
27600;9.6079619E-06
27625;9.5918713E-06
27650;9.5758074E-06
27675;9.5597703E-06
27700;9.5437604E-06
27725;9.5277770E-06
27750;9.5118204E-06
27775;9.4958907E-06
27800;9.4799876E-06
27825;9.4641112E-06
27850;9.4482612E-06
27875;9.4324377E-06
27900;9.4166409E-06
27925;9.4008705E-06
27950;9.3851266E-06
27975;9.3694090E-06
28000;9.3537176E-06
28025;9.3380525E-06
28050;9.3224138E-06
28075;9.3068013E-06
28100;9.2912148E-06
28125;9.2756546E-06
28150;9.2601202E-06
28175;9.2446120E-06
28200;9.2291297E-06
28225;9.2136733E-06
28250;9.1982430E-06
28275;9.1828382E-06
28300;9.1674594E-06
28325;9.1521063E-06
28350;9.1367789E-06
28375;9.1214773E-06
28400;9.1062012E-06
28425;9.0909507E-06
28450;9.0757258E-06
28475;9.0605264E-06
28500;9.0453522E-06
28525;9.0302037E-06
28550;9.0150804E-06
28575;8.9999827E-06
28600;8.9849102E-06
28625;8.9698626E-06
28650;8.9548405E-06
28675;8.9398435E-06
28700;8.9248716E-06
28725;8.9099248E-06
28750;8.8950031E-06
28775;8.8801062E-06
28800;8.8652344E-06
28825;8.8503874E-06
28850;8.8355654E-06
28875;8.8207683E-06
28900;8.8059958E-06
28925;8.7912480E-06
28950;8.7765250E-06
28975;8.7618267E-06
29000;8.7471529E-06
29025;8.7325036E-06
29050;8.7178790E-06
29075;8.7032790E-06
29100;8.6887033E-06
29125;8.6741518E-06
