time, s;kernel_m_m, 1
5675;4.0867504E-01
5700;4.0980116E-01
5725;4.1092503E-01
5750;4.1204666E-01
5775;4.1316606E-01
5800;4.1428324E-01
5825;4.1539821E-01
5850;4.1651097E-01
5875;4.1762152E-01
5900;4.1872989E-01
5925;4.1983607E-01
5950;4.2094008E-01
5975;4.2204191E-01
6000;4.2314158E-01
6025;4.2423909E-01
6050;4.2533446E-01
6075;4.2642768E-01
6100;4.2751876E-01
6125;4.2860772E-01
6150;4.2969456E-01
6175;4.3077927E-01
6200;4.3186188E-01
6225;4.3294239E-01
6250;4.3402080E-01
6275;4.3509712E-01
6300;4.3617136E-01
6325;4.3724353E-01
6350;4.3831362E-01
6375;4.3938164E-01
6400;4.4044761E-01
6425;4.4151153E-01
6450;4.4257340E-01
6475;4.4363323E-01
6500;4.4469102E-01
6525;4.4574679E-01
6550;4.4680053E-01
6575;4.4785226E-01
6600;4.4890198E-01
6625;4.4994969E-01
6650;4.5099540E-01
6675;4.5203911E-01
6700;4.5308084E-01
6725;4.5412059E-01
6750;4.5515836E-01
6775;4.5619415E-01
6800;4.5722798E-01
6825;4.5825985E-01
6850;4.5928976E-01
6875;4.6031772E-01
6900;4.6134373E-01
6925;4.6236781E-01
6950;4.6338995E-01
6975;4.6441016E-01
7000;4.6542844E-01
7025;4.6644480E-01
7050;4.6745925E-01
7075;4.6847179E-01
7100;4.6948243E-01
7125;4.7049116E-01
7150;4.7149800E-01
7175;4.7250295E-01
7200;4.7350601E-01
7225;4.7450719E-01
7250;4.7550649E-01
7275;4.7650393E-01
7300;4.7749950E-01
7325;4.7849320E-01
7350;4.7948505E-01
7375;4.8047504E-01
7400;4.8146319E-01
7425;4.8244949E-01
7450;4.8343396E-01
7475;4.8441659E-01
7500;4.8539738E-01
7525;4.8637636E-01
7550;4.8735351E-01
7575;4.8832884E-01
7600;4.8930236E-01
7625;4.9027408E-01
7650;4.9124399E-01
7675;4.9221210E-01
7700;4.9317841E-01
7725;4.9414293E-01
7750;4.9510567E-01
7775;4.9606662E-01
7800;4.9702579E-01
7825;4.9798319E-01
7850;4.9893882E-01
7875;4.9989268E-01
7900;5.0084478E-01
7925;5.0179512E-01
7950;5.0274370E-01
7975;5.0369054E-01
8000;5.0463563E-01
8025;5.0557897E-01
8050;5.0652058E-01
8075;5.0746045E-01
8100;5.0839860E-01
8125;5.0933501E-01
8150;5.1026970E-01
8175;5.1120268E-01
8200;5.1213393E-01
8225;5.1306348E-01
8250;5.1399132E-01
8275;5.1491746E-01
8300;5.1584189E-01
8325;5.1676463E-01
8350;5.1768567E-01
8375;5.1860503E-01
8400;5.1952270E-01
8425;5.2043869E-01
8450;5.2135300E-01
8475;5.2226564E-01
8500;5.2317660E-01
8525;5.2408590E-01
8550;5.2499353E-01
8575;5.2589951E-01
8600;5.2680382E-01
8625;5.2770649E-01
8650;5.2860750E-01
8675;5.2950687E-01
8700;5.3040460E-01
8725;5.3130069E-01
8750;5.3219514E-01
8775;5.3308796E-01
8800;5.3397915E-01
8825;5.3486871E-01
8850;5.3575666E-01
8875;5.3664298E-01
8900;5.3752769E-01
8925;5.3841079E-01
8950;5.3929227E-01
8975;5.4017216E-01
9000;5.4105044E-01
9025;5.4192712E-01
9050;5.4280221E-01
9075;5.4367571E-01
9100;5.4454761E-01
9125;5.4541793E-01
9150;5.4628667E-01
9175;5.4715383E-01
9200;5.4801942E-01
9225;5.4888343E-01
9250;5.4974587E-01
9275;5.5060675E-01
9300;5.5146606E-01
9325;5.5232382E-01
9350;5.5318001E-01
9375;5.5403466E-01
9400;5.5488775E-01
9425;5.5573929E-01
9450;5.5658930E-01
9475;5.5743776E-01
9500;5.5828468E-01
9525;5.5913006E-01
9550;5.5997392E-01
9575;5.6081625E-01
9600;5.6165705E-01
9625;5.6249632E-01
9650;5.6333408E-01
9675;5.6417032E-01
9700;5.6500505E-01
9725;5.6583827E-01
9750;5.6666997E-01
9775;5.6750018E-01
9800;5.6832888E-01
9825;5.6915608E-01
9850;5.6998179E-01
9875;5.7080600E-01
9900;5.7162873E-01
9925;5.7244996E-01
9950;5.7326972E-01
9975;5.7408799E-01
10000;5.7490478E-01
10025;5.7572010E-01
10050;5.7653394E-01
10075;5.7734631E-01
10100;5.7815722E-01
10125;5.7896666E-01
10150;5.7977465E-01
10175;5.8058117E-01
10200;5.8138624E-01
10225;5.8218985E-01
10250;5.8299201E-01
10275;5.8379273E-01
10300;5.8459200E-01
10325;5.8538983E-01
10350;5.8618623E-01
10375;5.8698118E-01
10400;5.8777470E-01
10425;5.8856679E-01
10450;5.8935746E-01
10475;5.9014670E-01
10500;5.9093451E-01
10525;5.9172091E-01
10550;5.9250589E-01
10575;5.9328945E-01
10600;5.9407160E-01
10625;5.9485235E-01
10650;5.9563169E-01
10675;5.9640962E-01
10700;5.9718615E-01
10725;5.9796129E-01
10750;5.9873502E-01
10775;5.9950737E-01
10800;6.0027833E-01
10825;6.0104789E-01
10850;6.0181608E-01
10875;6.0258288E-01
10900;6.0334830E-01
10925;6.0411234E-01
10950;6.0487501E-01
10975;6.0563630E-01
11000;6.0639623E-01
11025;6.0715479E-01
11050;6.0791198E-01
11075;6.0866782E-01
11100;6.0942229E-01
11125;6.1017541E-01
11150;6.1092717E-01
11175;6.1167758E-01
11200;6.1242664E-01
11225;6.1317436E-01
11250;6.1392073E-01
11275;6.1466576E-01
11300;6.1540945E-01
11325;6.1615180E-01
11350;6.1689282E-01
11375;6.1763251E-01
11400;6.1837087E-01
11425;6.1910790E-01
11450;6.1984361E-01
11475;6.2057800E-01
11500;6.2131107E-01
11525;6.2204282E-01
11550;6.2277325E-01
11575;6.2350238E-01
11600;6.2423019E-01
11625;6.2495670E-01
11650;6.2568191E-01
11675;6.2640581E-01
11700;6.2712841E-01
11725;6.2784971E-01
11750;6.2856972E-01
11775;6.2928844E-01
11800;6.3000587E-01
11825;6.3072201E-01
11850;6.3143686E-01
11875;6.3215043E-01
11900;6.3286272E-01
11925;6.3357373E-01
11950;6.3428347E-01
11975;6.3499193E-01
12000;6.3569912E-01
12025;6.3640504E-01
12050;6.3710969E-01
12075;6.3781309E-01
12100;6.3851521E-01
12125;6.3921608E-01
12150;6.3991570E-01
12175;6.4061405E-01
12200;6.4131116E-01
12225;6.4200701E-01
12250;6.4270162E-01
12275;6.4339498E-01
12300;6.4408709E-01
12325;6.4477797E-01
12350;6.4546761E-01
12375;6.4615601E-01
12400;6.4684317E-01
12425;6.4752910E-01
12450;6.4821381E-01
12475;6.4889728E-01
12500;6.4957953E-01
12525;6.5026056E-01
12550;6.5094037E-01
12575;6.5161896E-01
12600;6.5229633E-01
12625;6.5297248E-01
12650;6.5364743E-01
12675;6.5432116E-01
12700;6.5499369E-01
12725;6.5566501E-01
12750;6.5633513E-01
12775;6.5700405E-01
12800;6.5767177E-01
12825;6.5833829E-01
12850;6.5900362E-01
12875;6.5966776E-01
12900;6.6033070E-01
12925;6.6099246E-01
12950;6.6165303E-01
12975;6.6231242E-01
13000;6.6297063E-01
13025;6.6362766E-01
13050;6.6428351E-01
13075;6.6493819E-01
13100;6.6559169E-01
13125;6.6624402E-01
13150;6.6689518E-01
13175;6.6754518E-01
13200;6.6819401E-01
13225;6.6884169E-01
13250;6.6948820E-01
13275;6.7013355E-01
13300;6.7077774E-01
13325;6.7142079E-01
13350;6.7206268E-01
13375;6.7270342E-01
13400;6.7334301E-01
13425;6.7398146E-01
13450;6.7461877E-01
13475;6.7525493E-01
13500;6.7588996E-01
13525;6.7652384E-01
13550;6.7715659E-01
13575;6.7778821E-01
13600;6.7841870E-01
13625;6.7904806E-01
13650;6.7967629E-01
13675;6.8030340E-01
13700;6.8092938E-01
13725;6.8155425E-01
13750;6.8217799E-01
13775;6.8280062E-01
13800;6.8342213E-01
13825;6.8404253E-01
13850;6.8466182E-01
13875;6.8528000E-01
13900;6.8589708E-01
13925;6.8651305E-01
13950;6.8712792E-01
13975;6.8774168E-01
14000;6.8835435E-01
14025;6.8896592E-01
14050;6.8957640E-01
14075;6.9018578E-01
14100;6.9079407E-01
14125;6.9140127E-01
14150;6.9200739E-01
14175;6.9261242E-01
14200;6.9321637E-01
14225;6.9381924E-01
14250;6.9442103E-01
14275;6.9502174E-01
14300;6.9562138E-01
14325;6.9621994E-01
14350;6.9681743E-01
14375;6.9741385E-01
14400;6.9800921E-01
14425;6.9860350E-01
14450;6.9919673E-01
14475;6.9978889E-01
14500;7.0037999E-01
14525;7.0097004E-01
14550;7.0155903E-01
14575;7.0214697E-01
14600;7.0273385E-01
14625;7.0331969E-01
14650;7.0390447E-01
14675;7.0448821E-01
14700;7.0507091E-01
14725;7.0565256E-01
14750;7.0623317E-01
14775;7.0681275E-01
14800;7.0739128E-01
14825;7.0796878E-01
14850;7.0854525E-01
14875;7.0912069E-01
14900;7.0969509E-01
14925;7.1026847E-01
14950;7.1084082E-01
14975;7.1141215E-01
15000;7.1198246E-01
15025;7.1255174E-01
15050;7.1312001E-01
15075;7.1368726E-01
15100;7.1425350E-01
15125;7.1481872E-01
15150;7.1538293E-01
15175;7.1594613E-01
15200;7.1650832E-01
15225;7.1706951E-01
15250;7.1762970E-01
15275;7.1818888E-01
15300;7.1874706E-01
15325;7.1930424E-01
15350;7.1986043E-01
15375;7.2041562E-01
15400;7.2096982E-01
15425;7.2152303E-01
15450;7.2207524E-01
15475;7.2262647E-01
15500;7.2317672E-01
15525;7.2372598E-01
15550;7.2427425E-01
15575;7.2482155E-01
15600;7.2536786E-01
15625;7.2591320E-01
15650;7.2645757E-01
15675;7.2700096E-01
15700;7.2754337E-01
15725;7.2808482E-01
15750;7.2862530E-01
15775;7.2916481E-01
15800;7.2970336E-01
15825;7.3024094E-01
15850;7.3077757E-01
15875;7.3131323E-01
15900;7.3184793E-01
15925;7.3238168E-01
15950;7.3291447E-01
15975;7.3344631E-01
16000;7.3397720E-01
16025;7.3450714E-01
16050;7.3503613E-01
16075;7.3556418E-01
16100;7.3609128E-01
16125;7.3661744E-01
16150;7.3714265E-01
16175;7.3766693E-01
16200;7.3819027E-01
16225;7.3871267E-01
16250;7.3923414E-01
16275;7.3975468E-01
16300;7.4027429E-01
16325;7.4079296E-01
16350;7.4131071E-01
16375;7.4182753E-01
16400;7.4234343E-01
16425;7.4285841E-01
16450;7.4337246E-01
16475;7.4388560E-01
16500;7.4439782E-01
16525;7.4490912E-01
16550;7.4541950E-01
16575;7.4592898E-01
16600;7.4643754E-01
16625;7.4694519E-01
16650;7.4745194E-01
16675;7.4795778E-01
16700;7.4846271E-01
16725;7.4896674E-01
16750;7.4946988E-01
16775;7.4997211E-01
16800;7.5047344E-01
16825;7.5097387E-01
16850;7.5147341E-01
16875;7.5197206E-01
16900;7.5246982E-01
16925;7.5296668E-01
16950;7.5346266E-01
16975;7.5395775E-01
17000;7.5445195E-01
17025;7.5494527E-01
17050;7.5543771E-01
17075;7.5592927E-01
17100;7.5641995E-01
17125;7.5690975E-01
17150;7.5739867E-01
17175;7.5788672E-01
17200;7.5837390E-01
17225;7.5886021E-01
17250;7.5934565E-01
17275;7.5983022E-01
17300;7.6031392E-01
17325;7.6079676E-01
17350;7.6127873E-01
17375;7.6175984E-01
17400;7.6224009E-01
17425;7.6271949E-01
17450;7.6319802E-01
17475;7.6367570E-01
17500;7.6415253E-01
17525;7.6462850E-01
17550;7.6510363E-01
17575;7.6557790E-01
17600;7.6605132E-01
17625;7.6652390E-01
17650;7.6699563E-01
17675;7.6746652E-01
17700;7.6793657E-01
17725;7.6840578E-01
17750;7.6887414E-01
17775;7.6934167E-01
17800;7.6980837E-01
17825;7.7027423E-01
17850;7.7073925E-01
17875;7.7120345E-01
17900;7.7166681E-01
17925;7.7212935E-01
17950;7.7259106E-01
17975;7.7305194E-01
18000;7.7351200E-01
18025;7.7397124E-01
18050;7.7442965E-01
18075;7.7488725E-01
18100;7.7534403E-01
18125;7.7579999E-01
18150;7.7625513E-01
18175;7.7670947E-01
18200;7.7716298E-01
18225;7.7761569E-01
18250;7.7806759E-01
18275;7.7851868E-01
18300;7.7896897E-01
18325;7.7941845E-01
18350;7.7986712E-01
18375;7.8031499E-01
18400;7.8076207E-01
18425;7.8120834E-01
18450;7.8165381E-01
18475;7.8209849E-01
18500;7.8254238E-01
18525;7.8298547E-01
18550;7.8342776E-01
18575;7.8386927E-01
18600;7.8430999E-01
18625;7.8474992E-01
18650;7.8518906E-01
18675;7.8562741E-01
18700;7.8606499E-01
18725;7.8650178E-01
18750;7.8693779E-01
18775;7.8737302E-01
18800;7.8780747E-01
18825;7.8824115E-01
18850;7.8867405E-01
18875;7.8910617E-01
18900;7.8953752E-01
18925;7.8996811E-01
18950;7.9039792E-01
18975;7.9082696E-01
19000;7.9125524E-01
19025;7.9168275E-01
19050;7.9210949E-01
19075;7.9253548E-01
19100;7.9296070E-01
19125;7.9338516E-01
19150;7.9380886E-01
19175;7.9423181E-01
19200;7.9465400E-01
19225;7.9507543E-01
19250;7.9549611E-01
19275;7.9591604E-01
19300;7.9633521E-01
19325;7.9675364E-01
19350;7.9717132E-01
19375;7.9758825E-01
19400;7.9800444E-01
19425;7.9841988E-01
19450;7.9883458E-01
19475;7.9924854E-01
19500;7.9966176E-01
19525;8.0007424E-01
19550;8.0048598E-01
19575;8.0089699E-01
19600;8.0130726E-01
19625;8.0171680E-01
19650;8.0212560E-01
19675;8.0253367E-01
19700;8.0294102E-01
19725;8.0334764E-01
19750;8.0375353E-01
19775;8.0415869E-01
19800;8.0456313E-01
19825;8.0496684E-01
19850;8.0536984E-01
19875;8.0577211E-01
19900;8.0617367E-01
19925;8.0657450E-01
19950;8.0697462E-01
19975;8.0737403E-01
20000;8.0777272E-01
20025;8.0817069E-01
20050;8.0856796E-01
20075;8.0896452E-01
20100;8.0936036E-01
20125;8.0975550E-01
20150;8.1014993E-01
20175;8.1054366E-01
20200;8.1093668E-01
20225;8.1132900E-01
20250;8.1172062E-01
20275;8.1211154E-01
20300;8.1250176E-01
20325;8.1289128E-01
20350;8.1328011E-01
20375;8.1366824E-01
20400;8.1405568E-01
20425;8.1444242E-01
20450;8.1482847E-01
20475;8.1521383E-01
20500;8.1559851E-01
20525;8.1598249E-01
20550;8.1636579E-01
20575;8.1674841E-01
20600;8.1713034E-01
20625;8.1751158E-01
20650;8.1789215E-01
20675;8.1827203E-01
20700;8.1865124E-01
20725;8.1902976E-01
20750;8.1940761E-01
20775;8.1978479E-01
20800;8.2016129E-01
20825;8.2053712E-01
20850;8.2091227E-01
20875;8.2128676E-01
20900;8.2166057E-01
20925;8.2203372E-01
20950;8.2240620E-01
20975;8.2277801E-01
21000;8.2314916E-01
21025;8.2351965E-01
21050;8.2388947E-01
21075;8.2425863E-01
21100;8.2462713E-01
21125;8.2499498E-01
21150;8.2536216E-01
21175;8.2572869E-01
21200;8.2609456E-01
21225;8.2645978E-01
21250;8.2682435E-01
21275;8.2718826E-01
21300;8.2755153E-01
21325;8.2791414E-01
21350;8.2827611E-01
21375;8.2863743E-01
21400;8.2899810E-01
21425;8.2935813E-01
21450;8.2971751E-01
21475;8.3007625E-01
21500;8.3043435E-01
21525;8.3079181E-01
21550;8.3114864E-01
21575;8.3150482E-01
21600;8.3186037E-01
21625;8.3221528E-01
21650;8.3256955E-01
21675;8.3292319E-01
21700;8.3327620E-01
21725;8.3362858E-01
21750;8.3398033E-01
21775;8.3433145E-01
21800;8.3468195E-01
21825;8.3503181E-01
21850;8.3538105E-01
21875;8.3572967E-01
21900;8.3607766E-01
21925;8.3642503E-01
21950;8.3677178E-01
21975;8.3711791E-01
22000;8.3746342E-01
22025;8.3780831E-01
22050;8.3815259E-01
22075;8.3849625E-01
22100;8.3883930E-01
22125;8.3918173E-01
22150;8.3952355E-01
22175;8.3986476E-01
22200;8.4020536E-01
22225;8.4054535E-01
22250;8.4088473E-01
22275;8.4122351E-01
22300;8.4156168E-01
22325;8.4189925E-01
22350;8.4223621E-01
22375;8.4257257E-01
22400;8.4290833E-01
22425;8.4324348E-01
22450;8.4357804E-01
22475;8.4391200E-01
22500;8.4424537E-01
22525;8.4457814E-01
22550;8.4491031E-01
22575;8.4524189E-01
22600;8.4557287E-01
22625;8.4590327E-01
22650;8.4623307E-01
22675;8.4656228E-01
22700;8.4689091E-01
22725;8.4721895E-01
22750;8.4754640E-01
22775;8.4787326E-01
22800;8.4819955E-01
22825;8.4852524E-01
22850;8.4885036E-01
22875;8.4917489E-01
22900;8.4949885E-01
22925;8.4982222E-01
22950;8.5014502E-01
22975;8.5046724E-01
23000;8.5078888E-01
23025;8.5110995E-01
23050;8.5143045E-01
23075;8.5175037E-01
23100;8.5206972E-01
23125;8.5238850E-01
23150;8.5270671E-01
23175;8.5302435E-01
23200;8.5334142E-01
23225;8.5365792E-01
23250;8.5397386E-01
23275;8.5428924E-01
23300;8.5460405E-01
23325;8.5491829E-01
23350;8.5523198E-01
23375;8.5554510E-01
23400;8.5585767E-01
23425;8.5616968E-01
23450;8.5648112E-01
23475;8.5679202E-01
23500;8.5710235E-01
23525;8.5741213E-01
23550;8.5772136E-01
23575;8.5803003E-01
23600;8.5833816E-01
23625;8.5864573E-01
23650;8.5895275E-01
23675;8.5925922E-01
23700;8.5956515E-01
23725;8.5987053E-01
23750;8.6017536E-01
23775;8.6047964E-01
23800;8.6078339E-01
23825;8.6108659E-01
23850;8.6138925E-01
23875;8.6169136E-01
23900;8.6199294E-01
23925;8.6229398E-01
23950;8.6259447E-01
23975;8.6289444E-01
24000;8.6319386E-01
24025;8.6349275E-01
24050;8.6379111E-01
24075;8.6408893E-01
24100;8.6438622E-01
24125;8.6468298E-01
24150;8.6497921E-01
24175;8.6527491E-01
24200;8.6557007E-01
24225;8.6586472E-01
24250;8.6615883E-01
24275;8.6645242E-01
24300;8.6674549E-01
24325;8.6703803E-01
24350;8.6733004E-01
24375;8.6762154E-01
24400;8.6791251E-01
24425;8.6820297E-01
24450;8.6849290E-01
24475;8.6878232E-01
24500;8.6907122E-01
24525;8.6935960E-01
24550;8.6964747E-01
24575;8.6993482E-01
24600;8.7022166E-01
24625;8.7050798E-01
24650;8.7079380E-01
24675;8.7107910E-01
24700;8.7136389E-01
24725;8.7164817E-01
24750;8.7193195E-01
24775;8.7221522E-01
24800;8.7249798E-01
24825;8.7278023E-01
24850;8.7306199E-01
24875;8.7334323E-01
24900;8.7362398E-01
24925;8.7390422E-01
24950;8.7418396E-01
24975;8.7446320E-01
25000;8.7474195E-01
25025;8.7502019E-01
25050;8.7529794E-01
25075;8.7557519E-01
25100;8.7585194E-01
25125;8.7612820E-01
25150;8.7640396E-01
25175;8.7667924E-01
25200;8.7695402E-01
25225;8.7722831E-01
25250;8.7750211E-01
25275;8.7777541E-01
25300;8.7804823E-01
25325;8.7832057E-01
25350;8.7859241E-01
25375;8.7886377E-01
25400;8.7913465E-01
25425;8.7940504E-01
25450;8.7967495E-01
25475;8.7994437E-01
25500;8.8021331E-01
25525;8.8048177E-01
25550;8.8074976E-01
25575;8.8101726E-01
25600;8.8128428E-01
25625;8.8155083E-01
25650;8.8181690E-01
25675;8.8208250E-01
25700;8.8234762E-01
25725;8.8261226E-01
25750;8.8287644E-01
25775;8.8314014E-01
25800;8.8340337E-01
25825;8.8366612E-01
25850;8.8392841E-01
25875;8.8419023E-01
25900;8.8445159E-01
25925;8.8471247E-01
25950;8.8497289E-01
25975;8.8523284E-01
26000;8.8549233E-01
26025;8.8575135E-01
26050;8.8600991E-01
26075;8.8626801E-01
26100;8.8652565E-01
26125;8.8678282E-01
26150;8.8703954E-01
26175;8.8729580E-01
26200;8.8755160E-01
26225;8.8780694E-01
26250;8.8806183E-01
26275;8.8831626E-01
26300;8.8857023E-01
26325;8.8882375E-01
26350;8.8907682E-01
26375;8.8932944E-01
26400;8.8958160E-01
26425;8.8983331E-01
26450;8.9008457E-01
26475;8.9033539E-01
26500;8.9058575E-01
26525;8.9083567E-01
26550;8.9108514E-01
26575;8.9133417E-01
26600;8.9158275E-01
26625;8.9183088E-01
26650;8.9207857E-01
26675;8.9232582E-01
26700;8.9257263E-01
26725;8.9281899E-01
26750;8.9306492E-01
26775;8.9331040E-01
26800;8.9355545E-01
26825;8.9380006E-01
26850;8.9404423E-01
26875;8.9428796E-01
26900;8.9453126E-01
26925;8.9477413E-01
26950;8.9501656E-01
26975;8.9525855E-01
27000;8.9550011E-01
27025;8.9574125E-01
27050;8.9598195E-01
27075;8.9622222E-01
27100;8.9646206E-01
27125;8.9670147E-01
27150;8.9694045E-01
27175;8.9717901E-01
27200;8.9741714E-01
27225;8.9765484E-01
27250;8.9789212E-01
27275;8.9812898E-01
27300;8.9836541E-01
27325;8.9860142E-01
27350;8.9883700E-01
27375;8.9907217E-01
27400;8.9930691E-01
27425;8.9954124E-01
27450;8.9977515E-01
27475;9.0000863E-01
27500;9.0024171E-01
27525;9.0047436E-01
27550;9.0070660E-01
27575;9.0093842E-01
27600;9.0116983E-01
27625;9.0140082E-01
27650;9.0163141E-01
27675;9.0186158E-01
27700;9.0209133E-01
27725;9.0232068E-01
27750;9.0254962E-01
27775;9.0277815E-01
27800;9.0300627E-01
27825;9.0323398E-01
27850;9.0346128E-01
27875;9.0368818E-01
27900;9.0391467E-01
27925;9.0414076E-01
27950;9.0436644E-01
27975;9.0459172E-01
28000;9.0481660E-01
28025;9.0504108E-01
28050;9.0526515E-01
28075;9.0548882E-01
28100;9.0571210E-01
28125;9.0593497E-01
28150;9.0615745E-01
28175;9.0637952E-01
28200;9.0660120E-01
28225;9.0682249E-01
28250;9.0704338E-01
28275;9.0726387E-01
28300;9.0748397E-01
28325;9.0770368E-01
28350;9.0792299E-01
28375;9.0814191E-01
28400;9.0836044E-01
28425;9.0857858E-01
28450;9.0879633E-01
28475;9.0901369E-01
28500;9.0923066E-01
28525;9.0944725E-01
28550;9.0966344E-01
28575;9.0987925E-01
28600;9.1009467E-01
28625;9.1030971E-01
28650;9.1052437E-01
28675;9.1073864E-01
28700;9.1095253E-01
28725;9.1116603E-01
28750;9.1137915E-01
28775;9.1159190E-01
28800;9.1180426E-01
28825;9.1201624E-01
28850;9.1222784E-01
28875;9.1243907E-01
28900;9.1264992E-01
28925;9.1286039E-01
28950;9.1307048E-01
28975;9.1328020E-01
29000;9.1348954E-01
29025;9.1369851E-01
29050;9.1390711E-01
29075;9.1411533E-01
29100;9.1432318E-01
29125;9.1453066E-01
29150;9.1473777E-01
