time, s;kernel_m_dot_m, 1/s
3925;5.3264851E-05
3950;5.3122494E-05
3975;5.2980983E-05
4000;5.2840306E-05
4025;5.2700444E-05
4050;5.2561390E-05
4075;5.2423128E-05
4100;5.2285647E-05
4125;5.2148936E-05
4150;5.2012980E-05
4175;5.1877772E-05
4200;5.1743298E-05
4225;5.1609545E-05
4250;5.1476507E-05
4275;5.1344172E-05
4300;5.1212528E-05
4325;5.1081567E-05
4350;5.0951278E-05
4375;5.0821653E-05
4400;5.0692681E-05
4425;5.0564353E-05
4450;5.0436660E-05
4475;5.0309596E-05
4500;5.0183149E-05
4525;5.0057312E-05
4550;4.9932079E-05
4575;4.9807437E-05
4600;4.9683384E-05
4625;4.9559908E-05
4650;4.9437002E-05
4675;4.9314662E-05
4700;4.9192877E-05
4725;4.9071641E-05
4750;4.8950948E-05
4775;4.8830791E-05
4800;4.8711162E-05
4825;4.8592059E-05
4850;4.8473470E-05
4875;4.8355391E-05
4900;4.8237816E-05
4925;4.8120741E-05
4950;4.8004157E-05
4975;4.7888061E-05
5000;4.7772444E-05
5025;4.7657304E-05
5050;4.7542633E-05
5075;4.7428428E-05
5100;4.7314683E-05
5125;4.7201391E-05
5150;4.7088550E-05
5175;4.6976153E-05
5200;4.6864196E-05
5225;4.6752676E-05
5250;4.6641584E-05
5275;4.6530919E-05
5300;4.6420677E-05
5325;4.6310851E-05
5350;4.6201440E-05
5375;4.6092435E-05
5400;4.5983835E-05
5425;4.5875637E-05
5450;4.5767836E-05
5475;4.5660427E-05
5500;4.5553407E-05
5525;4.5446775E-05
5550;4.5340520E-05
5575;4.5234645E-05
5600;4.5129144E-05
5625;4.5024016E-05
5650;4.4919255E-05
5675;4.4814855E-05
5700;4.4710817E-05
5725;4.4607138E-05
5750;4.4503813E-05
5775;4.4400837E-05
5800;4.4298212E-05
5825;4.4195929E-05
5850;4.4093991E-05
5875;4.3992391E-05
5900;4.3891127E-05
5925;4.3790197E-05
5950;4.3689598E-05
5975;4.3589323E-05
6000;4.3489377E-05
6025;4.3389752E-05
6050;4.3290448E-05
6075;4.3191461E-05
6100;4.3092789E-05
6125;4.2994428E-05
6150;4.2896378E-05
6175;4.2798634E-05
6200;4.2701197E-05
6225;4.2604061E-05
6250;4.2507226E-05
6275;4.2410689E-05
6300;4.2314448E-05
6325;4.2218501E-05
6350;4.2122846E-05
6375;4.2027480E-05
6400;4.1932400E-05
6425;4.1837607E-05
6450;4.1743098E-05
6475;4.1648869E-05
6500;4.1554921E-05
6525;4.1461248E-05
6550;4.1367851E-05
6575;4.1274729E-05
6600;4.1181878E-05
6625;4.1089296E-05
6650;4.0996983E-05
6675;4.0904936E-05
6700;4.0813155E-05
6725;4.0721634E-05
6750;4.0630377E-05
6775;4.0539379E-05
6800;4.0448638E-05
6825;4.0358154E-05
6850;4.0267924E-05
6875;4.0177948E-05
6900;4.0088223E-05
6925;3.9998747E-05
6950;3.9909522E-05
6975;3.9820542E-05
7000;3.9731807E-05
7025;3.9643318E-05
7050;3.9555070E-05
7075;3.9467064E-05
7100;3.9379298E-05
7125;3.9291769E-05
7150;3.9204477E-05
7175;3.9117423E-05
7200;3.9030603E-05
7225;3.8944014E-05
7250;3.8857658E-05
7275;3.8771533E-05
7300;3.8685637E-05
7325;3.8599969E-05
7350;3.8514528E-05
7375;3.8429313E-05
7400;3.8344321E-05
7425;3.8259554E-05
7450;3.8175009E-05
7475;3.8090683E-05
7500;3.8006578E-05
7525;3.7922692E-05
7550;3.7839024E-05
7575;3.7755571E-05
7600;3.7672333E-05
7625;3.7589312E-05
7650;3.7506503E-05
7675;3.7423905E-05
7700;3.7341520E-05
7725;3.7259345E-05
7750;3.7177377E-05
7775;3.7095619E-05
7800;3.7014068E-05
7825;3.6932725E-05
7850;3.6851583E-05
7875;3.6770649E-05
7900;3.6689917E-05
7925;3.6609388E-05
7950;3.6529060E-05
7975;3.6448934E-05
8000;3.6369006E-05
8025;3.6289277E-05
8050;3.6209746E-05
8075;3.6130412E-05
8100;3.6051276E-05
8125;3.5972334E-05
8150;3.5893587E-05
8175;3.5815033E-05
8200;3.5736673E-05
8225;3.5658504E-05
8250;3.5580526E-05
8275;3.5502741E-05
8300;3.5425144E-05
8325;3.5347735E-05
8350;3.5270516E-05
8375;3.5193482E-05
8400;3.5116637E-05
8425;3.5039977E-05
8450;3.4963501E-05
8475;3.4887211E-05
8500;3.4811105E-05
8525;3.4735181E-05
8550;3.4659440E-05
8575;3.4583879E-05
8600;3.4508501E-05
8625;3.4433302E-05
8650;3.4358282E-05
8675;3.4283441E-05
8700;3.4208779E-05
8725;3.4134294E-05
8750;3.4059986E-05
8775;3.3985853E-05
8800;3.3911896E-05
8825;3.3838114E-05
8850;3.3764506E-05
8875;3.3691072E-05
8900;3.3617812E-05
8925;3.3544722E-05
8950;3.3471805E-05
8975;3.3399059E-05
9000;3.3326483E-05
9025;3.3254077E-05
9050;3.3181841E-05
9075;3.3109773E-05
9100;3.3037873E-05
9125;3.2966141E-05
9150;3.2894577E-05
9175;3.2823178E-05
9200;3.2751945E-05
9225;3.2680878E-05
9250;3.2609975E-05
9275;3.2539236E-05
9300;3.2468661E-05
9325;3.2398249E-05
9350;3.2327999E-05
9375;3.2257912E-05
9400;3.2187987E-05
9425;3.2118223E-05
9450;3.2048618E-05
9475;3.1979173E-05
9500;3.1909888E-05
9525;3.1840762E-05
9550;3.1771794E-05
9575;3.1702984E-05
9600;3.1634331E-05
9625;3.1565836E-05
9650;3.1497497E-05
9675;3.1429314E-05
9700;3.1361286E-05
9725;3.1293413E-05
9750;3.1225695E-05
9775;3.1158130E-05
9800;3.1090720E-05
9825;3.1023462E-05
9850;3.0956356E-05
9875;3.0889404E-05
9900;3.0822602E-05
9925;3.0755953E-05
9950;3.0689453E-05
9975;3.0623105E-05
10000;3.0556906E-05
10025;3.0490857E-05
10050;3.0424957E-05
10075;3.0359205E-05
10100;3.0293600E-05
10125;3.0228145E-05
10150;3.0162835E-05
10175;3.0097674E-05
10200;3.0032659E-05
10225;2.9967789E-05
10250;2.9903065E-05
10275;2.9838487E-05
10300;2.9774053E-05
10325;2.9709764E-05
10350;2.9645619E-05
10375;2.9581617E-05
10400;2.9517758E-05
10425;2.9454042E-05
10450;2.9390469E-05
10475;2.9327037E-05
10500;2.9263747E-05
10525;2.9200598E-05
10550;2.9137590E-05
10575;2.9074723E-05
10600;2.9011994E-05
10625;2.8949407E-05
10650;2.8886958E-05
10675;2.8824649E-05
10700;2.8762477E-05
10725;2.8700444E-05
10750;2.8638548E-05
10775;2.8576791E-05
10800;2.8515170E-05
10825;2.8453685E-05
10850;2.8392337E-05
10875;2.8331126E-05
10900;2.8270049E-05
10925;2.8209108E-05
10950;2.8148301E-05
10975;2.8087629E-05
11000;2.8027091E-05
11025;2.7966688E-05
11050;2.7906417E-05
11075;2.7846280E-05
11100;2.7786275E-05
11125;2.7726404E-05
11150;2.7666663E-05
11175;2.7607054E-05
11200;2.7547577E-05
11225;2.7488232E-05
11250;2.7429018E-05
11275;2.7369932E-05
11300;2.7310977E-05
11325;2.7252153E-05
11350;2.7193457E-05
11375;2.7134891E-05
11400;2.7076453E-05
11425;2.7018144E-05
11450;2.6959963E-05
11475;2.6901910E-05
11500;2.6843984E-05
11525;2.6786185E-05
11550;2.6728514E-05
11575;2.6670968E-05
11600;2.6613548E-05
11625;2.6556255E-05
11650;2.6499087E-05
11675;2.6442046E-05
11700;2.6385128E-05
11725;2.6328336E-05
11750;2.6271667E-05
11775;2.6215123E-05
11800;2.6158702E-05
11825;2.6102404E-05
11850;2.6046230E-05
11875;2.5990179E-05
11900;2.5934250E-05
11925;2.5878443E-05
11950;2.5822758E-05
11975;2.5767195E-05
12000;2.5711754E-05
12025;2.5656433E-05
12050;2.5601234E-05
12075;2.5546153E-05
12100;2.5491194E-05
12125;2.5436355E-05
12150;2.5381635E-05
12175;2.5327034E-05
12200;2.5272553E-05
12225;2.5218190E-05
12250;2.5163946E-05
12275;2.5109819E-05
12300;2.5055812E-05
12325;2.5001922E-05
12350;2.4948148E-05
12375;2.4894492E-05
12400;2.4840953E-05
12425;2.4787530E-05
12450;2.4734224E-05
12475;2.4681033E-05
12500;2.4627957E-05
12525;2.4574998E-05
12550;2.4522154E-05
12575;2.4469424E-05
12600;2.4416809E-05
12625;2.4364308E-05
12650;2.4311922E-05
12675;2.4259649E-05
12700;2.4207490E-05
12725;2.4155444E-05
12750;2.4103511E-05
12775;2.4051690E-05
12800;2.3999982E-05
12825;2.3948387E-05
12850;2.3896904E-05
12875;2.3845532E-05
12900;2.3794271E-05
12925;2.3743122E-05
12950;2.3692083E-05
12975;2.3641157E-05
13000;2.3590339E-05
13025;2.3539632E-05
13050;2.3489035E-05
13075;2.3438547E-05
13100;2.3388169E-05
13125;2.3337900E-05
13150;2.3287740E-05
13175;2.3237689E-05
13200;2.3187746E-05
13225;2.3137912E-05
13250;2.3088185E-05
13275;2.3038565E-05
13300;2.2989053E-05
13325;2.2939649E-05
13350;2.2890351E-05
13375;2.2841160E-05
13400;2.2792075E-05
13425;2.2743097E-05
13450;2.2694225E-05
13475;2.2645458E-05
13500;2.2596797E-05
13525;2.2548240E-05
13550;2.2499790E-05
13575;2.2451443E-05
13600;2.2403201E-05
13625;2.2355065E-05
13650;2.2307031E-05
13675;2.2259101E-05
13700;2.2211276E-05
13725;2.2163553E-05
13750;2.2115934E-05
13775;2.2068417E-05
13800;2.2021003E-05
13825;2.1973692E-05
13850;2.1926482E-05
13875;2.1879375E-05
13900;2.1832370E-05
13925;2.1785466E-05
13950;2.1738663E-05
13975;2.1691961E-05
14000;2.1645360E-05
14025;2.1598860E-05
14050;2.1552460E-05
14075;2.1506160E-05
14100;2.1459960E-05
14125;2.1413861E-05
14150;2.1367860E-05
14175;2.1321959E-05
14200;2.1276156E-05
14225;2.1230454E-05
14250;2.1184848E-05
14275;2.1139342E-05
14300;2.1093934E-05
14325;2.1048624E-05
14350;2.1003411E-05
14375;2.0958296E-05
14400;2.0913278E-05
14425;2.0868357E-05
14450;2.0823533E-05
14475;2.0778806E-05
14500;2.0734175E-05
14525;2.0689641E-05
14550;2.0645202E-05
14575;2.0600860E-05
14600;2.0556612E-05
14625;2.0512461E-05
14650;2.0468404E-05
14675;2.0424442E-05
14700;2.0380576E-05
14725;2.0336803E-05
14750;2.0293125E-05
14775;2.0249542E-05
14800;2.0206051E-05
14825;2.0162655E-05
14850;2.0119352E-05
14875;2.0076143E-05
14900;2.0033026E-05
14925;1.9990002E-05
14950;1.9947072E-05
14975;1.9904233E-05
15000;1.9861487E-05
15025;1.9818834E-05
15050;1.9776271E-05
15075;1.9733801E-05
15100;1.9691421E-05
15125;1.9649134E-05
15150;1.9606937E-05
15175;1.9564831E-05
15200;1.9522815E-05
15225;1.9480891E-05
15250;1.9439056E-05
15275;1.9397312E-05
15300;1.9355657E-05
15325;1.9314093E-05
15350;1.9272616E-05
15375;1.9231231E-05
15400;1.9189934E-05
15425;1.9148725E-05
15450;1.9107605E-05
15475;1.9066575E-05
15500;1.9025632E-05
15525;1.8984777E-05
15550;1.8944011E-05
15575;1.8903332E-05
15600;1.8862740E-05
15625;1.8822236E-05
15650;1.8781819E-05
15675;1.8741489E-05
15700;1.8701246E-05
15725;1.8661090E-05
15750;1.8621020E-05
15775;1.8581035E-05
15800;1.8541138E-05
15825;1.8501326E-05
15850;1.8461599E-05
15875;1.8421958E-05
15900;1.8382402E-05
15925;1.8342931E-05
15950;1.8303546E-05
15975;1.8264245E-05
16000;1.8225028E-05
16025;1.8185896E-05
16050;1.8146848E-05
16075;1.8107884E-05
16100;1.8069004E-05
16125;1.8030207E-05
16150;1.7991494E-05
16175;1.7952864E-05
16200;1.7914317E-05
16225;1.7875853E-05
16250;1.7837472E-05
16275;1.7799173E-05
16300;1.7760957E-05
16325;1.7722823E-05
16350;1.7684770E-05
16375;1.7646800E-05
16400;1.7608911E-05
16425;1.7571103E-05
16450;1.7533378E-05
16475;1.7495733E-05
16500;1.7458169E-05
16525;1.7420686E-05
16550;1.7383283E-05
16575;1.7345961E-05
16600;1.7308719E-05
16625;1.7271557E-05
16650;1.7234475E-05
16675;1.7197472E-05
16700;1.7160549E-05
16725;1.7123706E-05
16750;1.7086942E-05
16775;1.7050257E-05
16800;1.7013650E-05
16825;1.6977122E-05
16850;1.6940673E-05
16875;1.6904302E-05
16900;1.6868009E-05
16925;1.6831795E-05
16950;1.6795658E-05
16975;1.6759599E-05
17000;1.6723617E-05
17025;1.6687713E-05
17050;1.6651885E-05
17075;1.6616135E-05
17100;1.6580462E-05
17125;1.6544865E-05
17150;1.6509345E-05
17175;1.6473901E-05
17200;1.6438533E-05
17225;1.6403241E-05
17250;1.6368025E-05
17275;1.6332885E-05
17300;1.6297820E-05
17325;1.6262831E-05
17350;1.6227916E-05
17375;1.6193078E-05
17400;1.6158313E-05
17425;1.6123624E-05
17450;1.6089008E-05
17475;1.6054468E-05
17500;1.6020002E-05
17525;1.5985609E-05
17550;1.5951290E-05
17575;1.5917045E-05
17600;1.5882874E-05
17625;1.5848776E-05
17650;1.5814751E-05
17675;1.5780800E-05
17700;1.5746921E-05
17725;1.5713115E-05
17750;1.5679382E-05
17775;1.5645722E-05
17800;1.5612133E-05
17825;1.5578617E-05
17850;1.5545173E-05
17875;1.5511800E-05
17900;1.5478500E-05
17925;1.5445271E-05
17950;1.5412112E-05
17975;1.5379026E-05
18000;1.5346011E-05
18025;1.5313067E-05
18050;1.5280193E-05
18075;1.5247389E-05
18100;1.5214657E-05
18125;1.5181994E-05
18150;1.5149402E-05
18175;1.5116879E-05
18200;1.5084427E-05
18225;1.5052044E-05
18250;1.5019731E-05
18275;1.4987487E-05
18300;1.4955313E-05
18325;1.4923208E-05
18350;1.4891171E-05
18375;1.4859204E-05
18400;1.4827305E-05
18425;1.4795474E-05
18450;1.4763712E-05
18475;1.4732018E-05
18500;1.4700392E-05
18525;1.4668834E-05
18550;1.4637344E-05
18575;1.4605922E-05
18600;1.4574567E-05
18625;1.4543280E-05
18650;1.4512059E-05
18675;1.4480906E-05
18700;1.4449819E-05
18725;1.4418800E-05
18750;1.4387846E-05
18775;1.4356960E-05
18800;1.4326139E-05
18825;1.4295385E-05
18850;1.4264697E-05
18875;1.4234075E-05
18900;1.4203519E-05
18925;1.4173028E-05
18950;1.4142602E-05
18975;1.4112243E-05
19000;1.4081948E-05
19025;1.4051718E-05
19050;1.4021553E-05
19075;1.3991454E-05
19100;1.3961418E-05
19125;1.3931447E-05
19150;1.3901541E-05
19175;1.3871698E-05
19200;1.3841920E-05
19225;1.3812206E-05
19250;1.3782556E-05
19275;1.3752969E-05
19300;1.3723445E-05
19325;1.3693986E-05
19350;1.3664589E-05
19375;1.3635255E-05
19400;1.3605985E-05
19425;1.3576777E-05
19450;1.3547632E-05
19475;1.3518550E-05
19500;1.3489530E-05
19525;1.3460572E-05
19550;1.3431677E-05
19575;1.3402844E-05
19600;1.3374072E-05
19625;1.3345363E-05
19650;1.3316714E-05
19675;1.3288128E-05
19700;1.3259603E-05
19725;1.3231139E-05
19750;1.3202737E-05
19775;1.3174395E-05
19800;1.3146114E-05
19825;1.3117894E-05
19850;1.3089734E-05
19875;1.3061635E-05
19900;1.3033596E-05
19925;1.3005618E-05
19950;1.2977699E-05
19975;1.2949841E-05
20000;1.2922042E-05
20025;1.2894303E-05
20050;1.2866623E-05
20075;1.2839003E-05
20100;1.2811442E-05
20125;1.2783941E-05
20150;1.2756498E-05
20175;1.2729114E-05
20200;1.2701789E-05
20225;1.2674523E-05
20250;1.2647316E-05
20275;1.2620167E-05
20300;1.2593076E-05
20325;1.2566043E-05
20350;1.2539068E-05
20375;1.2512152E-05
20400;1.2485292E-05
20425;1.2458491E-05
20450;1.2431747E-05
20475;1.2405061E-05
20500;1.2378432E-05
20525;1.2351860E-05
20550;1.2325345E-05
20575;1.2298887E-05
20600;1.2272486E-05
20625;1.2246141E-05
20650;1.2219854E-05
20675;1.2193622E-05
20700;1.2167447E-05
20725;1.2141328E-05
20750;1.2115265E-05
20775;1.2089258E-05
20800;1.2063307E-05
20825;1.2037412E-05
20850;1.2011572E-05
20875;1.1985788E-05
20900;1.1960059E-05
20925;1.1934385E-05
20950;1.1908766E-05
20975;1.1883203E-05
21000;1.1857694E-05
21025;1.1832241E-05
21050;1.1806841E-05
21075;1.1781496E-05
21100;1.1756206E-05
21125;1.1730970E-05
21150;1.1705788E-05
21175;1.1680661E-05
21200;1.1655586E-05
21225;1.1630567E-05
21250;1.1605600E-05
21275;1.1580688E-05
21300;1.1555828E-05
21325;1.1531023E-05
21350;1.1506270E-05
21375;1.1481570E-05
21400;1.1456924E-05
21425;1.1432330E-05
21450;1.1407790E-05
21475;1.1383301E-05
21500;1.1358866E-05
21525;1.1334483E-05
21550;1.1310153E-05
21575;1.1285874E-05
21600;1.1261648E-05
21625;1.1237473E-05
21650;1.1213351E-05
21675;1.1189280E-05
21700;1.1165261E-05
21725;1.1141294E-05
21750;1.1117378E-05
21775;1.1093514E-05
21800;1.1069700E-05
21825;1.1045938E-05
21850;1.1022227E-05
21875;1.0998566E-05
21900;1.0974957E-05
21925;1.0951398E-05
21950;1.0927890E-05
21975;1.0904432E-05
22000;1.0881025E-05
22025;1.0857668E-05
22050;1.0834361E-05
22075;1.0811104E-05
22100;1.0787896E-05
22125;1.0764739E-05
22150;1.0741632E-05
22175;1.0718574E-05
22200;1.0695565E-05
22225;1.0672606E-05
22250;1.0649696E-05
22275;1.0626836E-05
22300;1.0604024E-05
22325;1.0581262E-05
22350;1.0558548E-05
22375;1.0535883E-05
22400;1.0513267E-05
22425;1.0490699E-05
22450;1.0468180E-05
22475;1.0445709E-05
22500;1.0423287E-05
22525;1.0400912E-05
22550;1.0378586E-05
22575;1.0356307E-05
22600;1.0334076E-05
22625;1.0311893E-05
22650;1.0289758E-05
22675;1.0267670E-05
22700;1.0245629E-05
22725;1.0223636E-05
22750;1.0201690E-05
22775;1.0179792E-05
22800;1.0157940E-05
22825;1.0136135E-05
22850;1.0114377E-05
22875;1.0092665E-05
22900;1.0071001E-05
22925;1.0049382E-05
22950;1.0027811E-05
22975;1.0006285E-05
23000;9.9848058E-06
23025;9.9633722E-06
23050;9.9419851E-06
23075;9.9206438E-06
23100;9.8993483E-06
23125;9.8780987E-06
23150;9.8568943E-06
23175;9.8357357E-06
23200;9.8146227E-06
23225;9.7935544E-06
23250;9.7725317E-06
23275;9.7515544E-06
23300;9.7306218E-06
23325;9.7097341E-06
23350;9.6888914E-06
23375;9.6680935E-06
23400;9.6473401E-06
23425;9.6266314E-06
23450;9.6059671E-06
23475;9.5853469E-06
23500;9.5647714E-06
23525;9.5442395E-06
23550;9.5237521E-06
23575;9.5033087E-06
23600;9.4829093E-06
23625;9.4625533E-06
23650;9.4422410E-06
23675;9.4219726E-06
23700;9.4017476E-06
23725;9.3815657E-06
23750;9.3614277E-06
23775;9.3413325E-06
23800;9.3212810E-06
23825;9.3012720E-06
23850;9.2813060E-06
23875;9.2613831E-06
23900;9.2415027E-06
23925;9.2216650E-06
23950;9.2018700E-06
23975;9.1821175E-06
24000;9.1624072E-06
24025;9.1427395E-06
24050;9.1231138E-06
24075;9.1035307E-06
24100;9.0839892E-06
24125;9.0644896E-06
24150;9.0450320E-06
24175;9.0256161E-06
24200;9.0062418E-06
24225;8.9869093E-06
24250;8.9676181E-06
24275;8.9483686E-06
24300;8.9291604E-06
24325;8.9099929E-06
24350;8.8908671E-06
24375;8.8717823E-06
24400;8.8527382E-06
24425;8.8337354E-06
24450;8.8147728E-06
24475;8.7958512E-06
24500;8.7769703E-06
24525;8.7581302E-06
24550;8.7393299E-06
24575;8.7205703E-06
24600;8.7018511E-06
24625;8.6831719E-06
24650;8.6645326E-06
24675;8.6459337E-06
24700;8.6273743E-06
24725;8.6088554E-06
24750;8.5903756E-06
24775;8.5719358E-06
24800;8.5535356E-06
24825;8.5351747E-06
24850;8.5168534E-06
24875;8.4985714E-06
24900;8.4803285E-06
24925;8.4621248E-06
24950;8.4439603E-06
24975;8.4258348E-06
25000;8.4077480E-06
25025;8.3897003E-06
25050;8.3716911E-06
25075;8.3537206E-06
25100;8.3357887E-06
25125;8.3178953E-06
25150;8.3000406E-06
25175;8.2822238E-06
25200;8.2644455E-06
25225;8.2467052E-06
25250;8.2290030E-06
25275;8.2113389E-06
25300;8.1937126E-06
25325;8.1761242E-06
25350;8.1585736E-06
25375;8.1410606E-06
25400;8.1235853E-06
25425;8.1061474E-06
25450;8.0887470E-06
25475;8.0713839E-06
25500;8.0540581E-06
25525;8.0367694E-06
25550;8.0195180E-06
25575;8.0023035E-06
25600;7.9851261E-06
25625;7.9679854E-06
25650;7.9508817E-06
25675;7.9338145E-06
25700;7.9167841E-06
25725;7.8997901E-06
25750;7.8828324E-06
25775;7.8659116E-06
25800;7.8490269E-06
25825;7.8321783E-06
25850;7.8153659E-06
25875;7.7985896E-06
25900;7.7818496E-06
25925;7.7651453E-06
25950;7.7484769E-06
25975;7.7318444E-06
26000;7.7152474E-06
26025;7.6986860E-06
26050;7.6821603E-06
26075;7.6656699E-06
26100;7.6492149E-06
26125;7.6327953E-06
26150;7.6164110E-06
26175;7.6000620E-06
26200;7.5837480E-06
26225;7.5674689E-06
26250;7.5512246E-06
26275;7.5350155E-06
26300;7.5188413E-06
26325;7.5027013E-06
26350;7.4865963E-06
26375;7.4705259E-06
26400;7.4544899E-06
26425;7.4384883E-06
26450;7.4225211E-06
26475;7.4065883E-06
26500;7.3906894E-06
26525;7.3748247E-06
26550;7.3589942E-06
26575;7.3431977E-06
26600;7.3274350E-06
26625;7.3117060E-06
26650;7.2960110E-06
26675;7.2803496E-06
26700;7.2647218E-06
26725;7.2491275E-06
26750;7.2335669E-06
26775;7.2180396E-06
26800;7.2025453E-06
26825;7.1870847E-06
26850;7.1716571E-06
26875;7.1562626E-06
26900;7.1409012E-06
26925;7.1255728E-06
26950;7.1102773E-06
26975;7.0950147E-06
27000;7.0797849E-06
27025;7.0645874E-06
27050;7.0494228E-06
27075;7.0342908E-06
27100;7.0191913E-06
27125;7.0041242E-06
27150;6.9890892E-06
27175;6.9740868E-06
27200;6.9591164E-06
27225;6.9441782E-06
27250;6.9292720E-06
27275;6.9143979E-06
27300;6.8995558E-06
27325;6.8847454E-06
27350;6.8699667E-06
27375;6.8552199E-06
27400;6.8405046E-06
27425;6.8258212E-06
27450;6.8111691E-06
27475;6.7965484E-06
27500;6.7819592E-06
27525;6.7674012E-06
27550;6.7528745E-06
27575;6.7383790E-06
27600;6.7239146E-06
27625;6.7094814E-06
27650;6.6950789E-06
27675;6.6807076E-06
27700;6.6663670E-06
27725;6.6520570E-06
27750;6.6377780E-06
27775;6.6235297E-06
27800;6.6093118E-06
27825;6.5951245E-06
27850;6.5809676E-06
27875;6.5668410E-06
27900;6.5527451E-06
27925;6.5386790E-06
27950;6.5246434E-06
27975;6.5106377E-06
28000;6.4966624E-06
28025;6.4827166E-06
28050;6.4688010E-06
28075;6.4549154E-06
28100;6.4410596E-06
28125;6.4272335E-06
28150;6.4134369E-06
28175;6.3996701E-06
28200;6.3859327E-06
28225;6.3722249E-06
28250;6.3585466E-06
28275;6.3448973E-06
28300;6.3312777E-06
28325;6.3176871E-06
28350;6.3041259E-06
28375;6.2905936E-06
28400;6.2770904E-06
28425;6.2636162E-06
28450;6.2501710E-06
28475;6.2367546E-06
28500;6.2233670E-06
28525;6.2100082E-06
28550;6.1966780E-06
28575;6.1833765E-06
28600;6.1701034E-06
28625;6.1568588E-06
28650;6.1436428E-06
28675;6.1304551E-06
28700;6.1172955E-06
28725;6.1041643E-06
28750;6.0910614E-06
28775;6.0779864E-06
28800;6.0649396E-06
28825;6.0519210E-06
28850;6.0389301E-06
28875;6.0259672E-06
28900;6.0130320E-06
28925;6.0001246E-06
28950;5.9872451E-06
28975;5.9743929E-06
29000;5.9615685E-06
29025;5.9487716E-06
29050;5.9360022E-06
29075;5.9232601E-06
29100;5.9105456E-06
29125;5.8978581E-06
